,pearson_r
IFT140,-0.25662368699320554
RABEP1,-0.2567355012691664
OPA3,-0.25685086401798163
GNPDA2,-0.2568620620965237
ATP13A3,-0.25687083718405596
C2CD2,-0.25696498152840347
FRMD4B,-0.2570049911093302
FKBP1A,-0.2570140964005555
TCEA1,-0.2570655441607408
STT3A,-0.2570967767306573
RORC,-0.2571388620676126
GATA2,-0.25717062028278653
DANCR,-0.25719065287073745
LIPT2-AS1,-0.25734307668338646
AZIN1,-0.25743449236176497
XRN1,-0.25748792779936314
HBP1,-0.25752985265636774
TNKS2,-0.25753253216893274
INIP,-0.25755610983378646
ANGPT2,-0.2575686772312838
ABCA8,-0.2576737122970114
CACNA1H,-0.2577696017641396
SCGB2A1,-0.25785371415262753
YLPM1,-0.257911344609598
PNRC2,-0.25791335212554256
NEO1,-0.25797082377934943
ZNF229,-0.2579825818722319
CDC73,-0.25798920530799463
POLR2B,-0.25802583426136666
TXNDC15,-0.2581544226648239
ZNF763,-0.2581570786482015
COL4A1,-0.2581573050254283
SMCR8,-0.25816199110463683
CYBRD1,-0.2582108539783284
TMF1,-0.2582342868018632
ZNF254,-0.2582976973803277
TAB2,-0.258343982877358
GSPT1,-0.2583703594824474
SAMD13,-0.25838512802211144
GORASP1,-0.2584618940231859
GLDC,-0.2584889860116929
TMEM64,-0.2584960202260482
IRAK1BP1,-0.2585438319492468
USP2,-0.2586821104164384
UBE3B,-0.25869286287971066
ZNG1B,-0.25874213889664893
SKA2,-0.2587908110177401
TCF20,-0.25891914943373967
PNMA8A,-0.2589986660476387
RPS10P7,-0.2590268278212565
ODAD3,-0.25904941568482015
DYNC1I1,-0.2590622570619112
GSTM3,-0.25915032963864887
GTF2H1,-0.25918312170264646
FAM168B,-0.2591895831399591
C3orf52,-0.2592497036393498
GDF10,-0.2592590341619933
ZNF518B,-0.25933281832611293
PDLIM3,-0.25935098835263026
TLK2,-0.25936487997987945
RC3H1,-0.25938471887953085
TULP4,-0.25940947433230055
HAS3,-0.25941493001118004
CCDC13,-0.2594995589782302
INTS13,-0.2595525882487568
CTDSPL2,-0.25955388924414335
SNHG14,-0.25966223718222986
IVD,-0.2596727220179198
SEMA6D,-0.25967570165578885
PITPNM2,-0.2597819410291182
SPG11,-0.2597825183203009
FGD5,-0.25979716482284004
CNNM4,-0.2598333481084551
GID4,-0.25992097173096423
PTPN9,-0.2599508116991148
WDR47,-0.2600645147789424
EFR3B,-0.2601365908394358
PALMD,-0.26016412392289706
NFS1,-0.2601928703955729
CEP19,-0.26026136173658593
GOPC,-0.2602692108045125
FARP2,-0.26027273649222205
C15orf61,-0.26036522394136297
ZNF572,-0.2604193550312059
SSR1,-0.26048425114898555
DCAF7,-0.2605000660578105
SMOC2,-0.26058151928126067
CCDC40,-0.26061440653241263
PIK3CB,-0.2607938120553316
ATG4C,-0.2608433964689607
AIF1L,-0.26085208278565253
SWT1,-0.26091537656646235
ZC4H2,-0.2609269460969272
PHF6,-0.2609876831862488
ZNF417,-0.2611350716155331
HCCS,-0.2612269961725676
ATP7A,-0.2612681870861774
SLC26A9,-0.2613749791582923
OSBP,-0.26141689364797077
STRN3,-0.2614253275875381
ZNF407-AS1,-0.261491927153421
DUSP22,-0.26149503092153203
REV3L,-0.26165748502853964
APOO,-0.261738722080319
RGS5,-0.26201253895013316
ZFP1,-0.26202398777527397
CABLES1,-0.2621231186418517
CS,-0.26214180499202666
KCNJ8,-0.26216487108585146
EFCAB14,-0.2622239125816325
LINC02693,-0.2622995434963693
RUSF1,-0.26231457931072055
SLC25A20,-0.2623326025054316
FNDC3A,-0.2623632911774669
MTRF1L,-0.2624532831289903
VPS8,-0.2625093914025951
ZMYM4,-0.26269308659646323
CBLL1-AS1,-0.2627087352404449
ZNF624,-0.2629659017093866
ZNF197,-0.2629784072605568
BRD3,-0.2630302709288517
MSANTD4,-0.26306057130005345
MLH1,-0.2630757033381204
EDA,-0.26307753218599284
EYA3,-0.26309879623208865
FAM53B,-0.2632395879809343
TOMM70,-0.2632877927839915
TCAF2,-0.263322488119825
TRAPPC8,-0.2633329706416036
CEP57L1,-0.2633688375551086
TNFRSF19,-0.2634063475322667
DHX36,-0.26340663726786273
MTFR1L,-0.26369923156493186
ACE,-0.26373439098253293
PSAT1,-0.26416287395042015
PKN2,-0.264293616191845
STAM2,-0.26439334281101423
TTC21B,-0.26445971425117887
SHANK3,-0.2644987910657987
MDN1,-0.26471385680867565
C5orf63,-0.2647684867870361
ZNF329,-0.2648118213353352
PRKAA2,-0.26484976453825365
CDNF,-0.26494059448647006
TBCK,-0.2650190823137357
LRRC4C,-0.2650209050901838
SMARCAD1,-0.26510221457968464
ZSCAN29,-0.2651026215121903
ADO,-0.2651121018879574
MOAP1,-0.2651872987883302
BBX,-0.2653092204381693
TIGD7,-0.265316037805045
SNN,-0.2653373068002979
DCUN1D4,-0.2653647878739355
ZNF280D,-0.2653740732329346
CD34,-0.26539986642880303
WHAMMP3,-0.2654046762958928
PINK1,-0.2654393107863887
PLEKHG4B,-0.26555393071789
ZFP30,-0.265689665411041
MBD5,-0.26570576542077773
TTC3P1,-0.2657171818810478
SLC25A4,-0.2657420623930194
MFN2,-0.2657908931380844
FBLN7,-0.26586997765984177
AARS1,-0.2660045663575722
ME1,-0.26610712674575066
CYRIA,-0.26618034667486234
RNF13,-0.2662520906327954
P2RY1,-0.26625710082479626
AFF4,-0.2662981537903071
GABPB2,-0.26630403951229836
SUV39H2,-0.26631487657970465
NUP50,-0.2663162120899058
MOCS2,-0.26631814673792287
IFT56,-0.26631947818342505
MRPL42,-0.26644605261764215
AK7,-0.2665688410390288
TLL1,-0.2666026984780448
RTF1,-0.2666530553743034
UBQLN1-AS1,-0.26666726021309356
ALDH5A1,-0.2667037071588438
ITCH,-0.2667298063300284
SIN3A,-0.2667358438948113
FKTN,-0.2667753197967276
RPS6KB1,-0.2668298103045231
LRRC8C,-0.2669018499926401
FNIP2,-0.26694921974762537
CKMT2,-0.26719157249635833
ATP6V1C1,-0.267202099931542
SH2B3,-0.2672490732062166
RAB28,-0.2673889721452025
TPST2,-0.2675076532523771
TCTA,-0.2675340524143133
ADNP2,-0.26758100636206916
RBM23,-0.2676557745700809
STXBP1,-0.2677363455033191
SLC5A5,-0.2677503095737362
LDAH,-0.2678251097691947
SAP130,-0.26791994362154264
RAB30,-0.26797070907728315
ATRX,-0.26806820484661703
UTP23,-0.26818192921187994
USP40,-0.26819135127142363
ERI2,-0.2683058695463145
HSD11B2,-0.2683835527503312
ZNF322,-0.268398277148952
SRPRA,-0.26856941876072987
ZNF445,-0.2685877829578592
SCAF8,-0.26872454224892167
BCDIN3D,-0.26873064870796376
RFTN2,-0.26877701104065105
PTPN13,-0.2688118319756937
CCDC93,-0.2688142933535921
NEMP2,-0.268842997471293
TTI1,-0.2688521294309269
CHAMP1,-0.2689011954560512
GOLGB1,-0.26906185802653165
EXOC5,-0.26907011412159265
HSPG2,-0.2690738482707979
USP42,-0.26914363615639597
XK,-0.26917728218831566
ATP6V1H,-0.26935567802698507
CERT1,-0.2693854129243521
TGFBRAP1,-0.26945493908877327
SEPTIN7P14,-0.2694677754826949
ZSCAN21,-0.26951464606571385
SLC35B4,-0.2695564274623147
WDCP,-0.2695941632225998
G3BP2,-0.2696958342225302
RC3H2,-0.2696969641987947
STAG3L3,-0.26971124669959684
SON,-0.26974427036676474
TMEM218,-0.2698066857137542
ZNF473,-0.269856653015511
PDCD6IPP2,-0.26996001841693856
UNG,-0.2699880779653136
KLF13,-0.2700602413650807
ATF7,-0.27014898151756056
PRKCA,-0.27018936945988914
RBM12B,-0.27019992375524327
RAB43,-0.2702205315030851
ANKRD11,-0.2702212704653482
ZPLD2P,-0.2703652199636703
TEKTIP1,-0.2703746402211294
FBXO48,-0.2703884539125787
ZBTB38,-0.2703996275492563
CERS6,-0.27045031691285487
ZNF749,-0.2705220914298542
MOCS1,-0.27059783363094186
PAX8,-0.2707294083124306
TRIP4,-0.27074464684306876
MYCBP2,-0.27077327269528395
MTRR,-0.27081353544871495
NUDT16L2P,-0.27084676308752736
THBS4,-0.27086900695415095
BRAF,-0.27094425207350303
SDAD1,-0.2709867997768478
FAF2,-0.2710238700738323
ZSCAN1,-0.2710789147403248
PRORP,-0.2711648828780719
STX12,-0.27119591610152394
DPY19L3,-0.271271210001564
DOCK5,-0.2714496307676813
KAT2B,-0.27151790757791633
SRPK2,-0.2715236085924635
ZC3H13,-0.2715567747912586
MAP3K2,-0.2715653166158603
GATA5,-0.271579084804251
DNAJC28,-0.2716311297054793
KDM3B,-0.2716513865495013
RBM28,-0.27170280659416945
ZKSCAN8,-0.27172364442356417
CREB1,-0.2717884834780631
TMEM88,-0.2718040500113712
ACOX2,-0.2719758378814374
TNRC6B,-0.27197829145653485
HSBP1,-0.2720001981521985
BCO2,-0.2720020160494477
LMTK2,-0.27204907531913824
CEBPA-DT,-0.2720605797530523
TXNDC16,-0.2720632845861916
FAAH,-0.27209374749225174
DTWD1,-0.2721388743723101
SMTN,-0.27215650825426946
CEP126,-0.27216980378117445
ZNF461,-0.2722235760471481
GIMAP7,-0.272242931824239
POLR3F,-0.27228663493513805
MUC3A,-0.2722933556328967
SLC41A1,-0.27240332478517476
HOOK1,-0.2724426963932335
FAM161A,-0.27249982956272734
DNAH6,-0.27253274877737216
UPF3A,-0.2725392949777308
PPP4R3B,-0.27255433434727333
GRAMD1B,-0.2725837417438426
KIF17,-0.2725979830055664
AMN1,-0.27264535921739785
MTARC1,-0.2726786570732913
MCPH1,-0.27285133883240326
NECAP1,-0.2728705901913786
TEX261,-0.2730848251781398
ALDH2,-0.273091737881083
CAPSL,-0.27317174667187316
NFE2L1,-0.27320137616363005
ZNF699,-0.27323535220871176
PAPSS2,-0.2732593932521133
PRKX,-0.27339405794931754
DCAF16,-0.2734343910908194
ZNF585A,-0.27344308105435
DARS1,-0.27347356599214306
ARHGEF34P,-0.27359811192684974
PAMR1,-0.2736285276898033
OXCT1,-0.27363159407830745
COPZ2,-0.2736363782706313
DCP1A,-0.27375531407471543
ADD2,-0.2738281583016087
TMEM50B,-0.27382995361335133
PYROXD1,-0.2738441234193124
LINC02987,-0.27393514082287707
UPRT,-0.2739494945271037
CCNT1,-0.27401057205596135
CHUK,-0.27407057594681
SENP7,-0.27408270891674547
CICP14,-0.27409566190790796
TNFAIP8,-0.2741138787783452
CHD6,-0.2742958219825957
PEX3,-0.2743765302338765
ZNF761,-0.2744297446485618
JHY,-0.2745440332134675
UBE4A,-0.2746726032118957
LINC01144,-0.27469917440326125
ZNF140,-0.27473554685463303
COX10-DT,-0.27474614887156873
SLC24A3,-0.2748162149376107
BDP1,-0.2749989882593338
ZFAND3,-0.2750013032288267
NEMF,-0.2750554786533327
TENT4B,-0.27508892627953363
BRWD3,-0.2751240509555286
TRIM44,-0.2751386997694946
ZNF384,-0.2751981593909032
SCAF11,-0.27523956816663936
DNAJC27-AS1,-0.27532514894738286
PRP4K,-0.27539431077720994
FASTKD3,-0.27551333115937854
ZNF862,-0.27553372753877386
POLR1B,-0.2755348354359156
PPM1A,-0.2755532378886201
USP32,-0.27558426140874004
ASH1L,-0.27566469162998397
ORC2,-0.2756656724355864
BCL6B,-0.2757008753710967
AP4S1,-0.2757641947058042
NAA35,-0.27578926368021284
SEPSECS-AS1,-0.2759149618803826
RBM20,-0.2759408014241965
PLA2G12A,-0.2759633350253479
CDKL5,-0.27613920488439003
PHF7,-0.2761471870313261
ZNF227,-0.276174829190504
MMRN1,-0.27621562369868147
GHITM,-0.2762203312568146
TAPT1-AS1,-0.2762285528859112
RAD51D,-0.2762935881692792
EARS2,-0.27630506132879623
CYYR1,-0.276335178455584
TIMM21,-0.2763430379169835
PPIP5K2,-0.2763781192868672
GTF3C1,-0.2765741932037014
LINC00310,-0.2768138033291777
DAZAP2,-0.27684839672099865
NAA40,-0.2768821966878509
MINDY2,-0.2768859374711529
MSL2,-0.2770159180532424
KLHL24,-0.2771109249356502
RIMBP2,-0.27712705872735716
GRB14,-0.2771639127535416
RASEF,-0.2771724168784026
ANKRD52,-0.2771838009635016
ANXA6,-0.2772137031449316
DACT1,-0.2772366989641543
HK1,-0.2772508960280213
ACVR1B,-0.27728466843878974
ZXDB,-0.2773219943176625
ZNF845,-0.2774199477797596
RNF38,-0.2775528817433395
TBILA,-0.2775845675077584
CYB5RL,-0.27762501164115855
QTRT2,-0.277636948098535
ACAD10,-0.27765884170860683
FBXL18,-0.2777001528888339
TBC1D8,-0.27775285872833544
AKAP12,-0.2777800135550901
TLE1,-0.2778057847342919
RPS6KL1,-0.2778107527445253
DNAAF11,-0.27784467885138553
ZNF655,-0.27785451459201227
WFS1,-0.2778639358663773
ACTR2P2,-0.27786404409210386
MED23,-0.27803590160572406
FERRY3,-0.2780371142271723
FA2H,-0.2780751419249384
RUNX1T1,-0.27808319343672183
FRS2,-0.2781185188354358
TAF1,-0.2782222437945187
OSBPL11,-0.2782423156973758
ETFRF1,-0.2782649204578225
ABRAXAS2,-0.27831077366789336
SLC25A36,-0.2783188454164856
DHFR2,-0.2784597585384692
KLHL23,-0.27859884879038577
MAPRE1,-0.2786039129024186
PNMA6A,-0.2787930241537291
ACAP2,-0.27880669134137875
DNAJC16,-0.27881855068396344
MRPS14,-0.27887124368563737
ZNF138,-0.27897647449813673
SH3KBP1,-0.2790398057503782
DCAF5,-0.2791373309219933
HCG18,-0.2791471745340172
DRC8,-0.2792473417864313
ZNF776,-0.2792731941766193
MYO9A,-0.279348149746505
UTP15,-0.27940962089047566
MFSD14CP,-0.27942435896246004
SQLE,-0.27946759067959337
MOSMO,-0.2794881596209727
COQ9,-0.2795413701555974
DYRK1A,-0.2795858337034303
MED1,-0.27959526833991827
WWTR1,-0.27968457620407283
ZNF506,-0.2796926858344448
FAM81A,-0.279734466191856
MIDEAS,-0.2797903941651805
CDC40,-0.27990886454804625
USP47,-0.2799562126459483
RABGAP1,-0.28000501124440796
ZNF793,-0.28000780011922405
COPB2-DT,-0.2800366266365553
ZNF546,-0.28003915942010343
LARS1,-0.28018464108152696
PABPC5,-0.28021766330372266
EMSY-DT,-0.2802848937850479
SYT13,-0.2802861659263163
TTPAL,-0.2804285473229241
CREBBP,-0.28043264871549783
ARAP2,-0.2804897719956498
BRWD1,-0.28058554457973006
TCHP,-0.28059101646507795
TTC5,-0.28064660899856586
SHOC2,-0.28078985557367137
CDK12,-0.2808350577333763
RANBP2,-0.28086800158666647
UGGT1,-0.2809894025870508
DUOX2,-0.28116886333830654
SRPRB,-0.28120493364129867
GOT1,-0.2812510347627141
WIPF2,-0.2812760959059238
TMEM263,-0.28130241869511596
BCOR,-0.2815475029648033
NAA25,-0.2815547809977742
USF3,-0.2815753097994154
VEZT,-0.28159647787820874
PELI2,-0.28169606638362005
SLC27A4,-0.28172013940080093
CAP2,-0.2818431782688749
MANEA,-0.28187748629932075
SALL4,-0.2819158509458903
STARD7,-0.2819454700115983
RAPH1,-0.28197611040167203
PRDM2,-0.2820190093069937
RNF169,-0.2820756015980998
SOCS2-AS1,-0.28209937434478766
MTPAP,-0.28212037581619775
AOC3,-0.2821237824898172
DNAJC11,-0.28218627019619225
RNF40,-0.282265611558042
DIPK2B,-0.28229309297491634
GPRASP1,-0.282331700976373
LINC00630,-0.2824570633395346
VAV3,-0.28263343174994177
NCOR1,-0.2827471086171314
NCAPD3,-0.282758519517162
PLPP1,-0.28276821231699373
STAG2,-0.2827718907755399
CPT2,-0.28281721026656514
BFSP1,-0.28284039748300127
MARCHF3,-0.28286955528460583
BBS1,-0.2829525682025169
ZNF780B,-0.28300386101773717
PNMA3,-0.28303580052156374
SPATA6,-0.28307184155844023
SYVN1,-0.2831094283040988
MTRF1,-0.28318393277351855
ABCB1,-0.2832461730387132
RUSC2,-0.2833394138454785
KCNJ1,-0.2833615008858194
TAOK3,-0.2834250960802993
ZFYVE16,-0.28343058023934725
WDR37,-0.28343775171049845
ZNF614,-0.28348092681441983
GTPBP10,-0.28354430513731016
CENPBD1P,-0.2835998104735869
PER2,-0.2836593039335224
GPR160,-0.2837516882624287
PLA2G7,-0.28377595389403315
CLCN3,-0.2837854775834094
PPARA,-0.2838666198735401
ARG2,-0.28397069857744833
CTCF,-0.2840008983538459
RNF14,-0.2840195165203201
ZNF805,-0.2840741741221823
ARL2BP,-0.28408416222746924
NIPA1,-0.28409052911761473
PCNX4,-0.2840981544783868
LINC00205,-0.28418252798655613
ENTPD3-AS1,-0.28422056094611686
PAXIP1-AS2,-0.28430567582138133
EDEM3,-0.28438427847189635
CUL5,-0.2844604359286731
ARHGAP21,-0.28456247214325725
ERN1,-0.2845693922322571
KLHL28,-0.2846490924563402
AGO3,-0.2846522473236939
HSPB7,-0.2846794685487871
PAICS,-0.2847051248175644
COG6,-0.2848292707341246
MBLAC2,-0.28483070540691363
CFAP53,-0.2848974038842165
DOCK1,-0.28491161807496956
DDX25,-0.28495040876505684
SYP,-0.285008760516172
APPL1,-0.28505509027035986
APTR,-0.28508051403269224
TANGO2,-0.285095872101856
GPR61,-0.2851977643959752
STRAP,-0.2852094260860181
TAF11,-0.2852799252846019
ABCB10,-0.2853206752436041
ATP6V1E2,-0.28542838138342713
FRK,-0.28547506424458574
AQR,-0.28548333126737807
CNTNAP2,-0.2855313633352283
LTF,-0.2855739978538579
ACAT1,-0.285603563702152
ABCA5,-0.285663068552692
GVQW3,-0.2856662636790482
UVRAG,-0.2856696714480632
EDN3,-0.2856809376743642
KLLN,-0.28580335619141467
ZNF155,-0.28580740539593097
TMED10,-0.2858509744875421
NCK1,-0.28589229221165197
COMMD8,-0.2861306875835166
MTMR10,-0.28619421899048614
MIR22HG,-0.28630092681549546
SLC25A53,-0.28640960191092846
BORA,-0.2864202619852499
RNF20,-0.2864991680576862
SOCS2,-0.28652937516349536
GCFC2,-0.28653807149982186
ARFGEF2,-0.28658114934280515
MAN2A2,-0.2865920053589117
KMT5A,-0.2867503441006585
BDNF-AS,-0.28676328402361034
FYCO1,-0.2867955462799837
RHPN2,-0.2868931844482403
CABIN1,-0.2869317745260628
PBX4,-0.2869431220487582
SLC16A7,-0.28694918106224954
ALG12,-0.28696727967081354
SLC25A25,-0.28697650325618185
PEX12,-0.28702502257832074
MTR,-0.287088320741793
IPPK,-0.28717840309768383
ZNF697,-0.2873139904505356
ZNF800,-0.28739508258328117
IFT88,-0.2874423856923651
PGK1,-0.287512675955629
RGP1,-0.28751791652920855
TRAM2,-0.2875265839336612
NAA30,-0.2877045465912931
MTURN,-0.28777114775258245
DUS4L,-0.2878152350913485
ATP5F1A,-0.287914632380516
CDHR3,-0.2879167814828119
CHD8,-0.28795199034760455
POT1,-0.2881365238821325
RB1,-0.28817490668700196
RPL21P78,-0.2882152856722668
SLC38A1,-0.28831832703809523
SAMD5,-0.288353962824383
YY1,-0.2883852346409673
AUH,-0.2883973841735268
GSAP,-0.28844090344639794
ITGA8,-0.2884531144706853
SLC25A29,-0.28846745634268445
TRIM37,-0.2885471426270005
TRIM4,-0.28864553601714743
SCN4B,-0.2887198511728364
IGDCC3,-0.2888485191363784
PURA,-0.2889497678270455
GOSR1,-0.289038957628497
CENPC,-0.2890670835940866
CCT6B,-0.28906722453741324
RIMKLB,-0.2890937462608355
SMG1,-0.28918936108156107
FBXO5,-0.289201570072039
FGFR2,-0.28931923067216947
TBC1D24,-0.2894503112930221
TMEM245,-0.2894814146907408
TRIM41,-0.28948358693207976
LTN1,-0.28955240708454544
TSHZ1,-0.2895576913511008
EIF5,-0.2895645794676322
ZNF791,-0.28982397784480857
CCDC170,-0.2898304983622616
GATAD1,-0.29003959940214635
FAM135A,-0.29014484009289027
GCSAM,-0.2901463102553802
DNAJC10,-0.2901676174044429
TTC28,-0.29020174613058297
DCLRE1A,-0.290216139462354
NCOA3,-0.2902982548165108
PPM1H,-0.2903640870716477
C4orf33,-0.2903694142236224
SBF2,-0.29037740270061907
GOT2,-0.2904628403902584
UBE2V1,-0.29056278290680215
RAPGEF1,-0.29068854357055496
CAAP1,-0.29069329792043047
ZMYND12,-0.29077141976800625
FOXE1,-0.29107132342295505
ARHGAP5,-0.2912774654001487
YES1,-0.29129280874109575
SLC25A13,-0.29136303301133143
FDX1,-0.2913671103482787
ASB9,-0.29150677120366525
ASTE1,-0.2915585062388899
ACKR3,-0.29156381257166586
BLTP3B,-0.2916481663711896
TP53I11,-0.29171098499105685
SPTBN4,-0.2918145996883083
GSTM4,-0.2918149625259602
TMX2P1,-0.2918786297607013
TSPAN18,-0.2919187852211883
PTCH1,-0.29194646651029826
DNM1L,-0.29197326269678175
USP9X,-0.2920217868901237
KAT6A,-0.29210355121847803
ASAP3,-0.2921052207613429
RNF6,-0.29211963802963087
UBR1,-0.29220768845411843
TSC1,-0.2922281713950906
GNS,-0.29227505510052293
TPTE2P5,-0.29227980735060904
MAPT,-0.2923797207242499
TXNDC5,-0.29247907856607347
USP19,-0.2926388684370894
DDX3X,-0.292936845286256
TAF4B,-0.292958303214132
REV1,-0.2929866608858176
C20orf96,-0.2930418375719788
CREBRF,-0.29328428876080037
CILK1,-0.2932847045756021
BEX1,-0.2933093324012858
KCTD18,-0.29332040744208737
LINC01571,-0.2934187856267396
BLTP3A,-0.2935211543560058
RIF1,-0.2935860874400293
PTPN11,-0.2936687489485399
SLFN11,-0.2937822768656465
ZNF204P,-0.293815891332362
ZNF585B,-0.2940447034581329
IKZF5,-0.29419350014809886
NFAT5,-0.29421260194363785
USP34,-0.29433204636630217
RBM41,-0.29433447415298003
CALR,-0.2944025034000293
IPO11,-0.2944547345392803
MMRN2,-0.29457791345546025
ZSCAN25,-0.2947251161834563
MGAT1,-0.2947607534543321
NUDT16,-0.2947661700841909
USP54,-0.2947816924646557
FGD4,-0.2949117261047916
MFAP3L,-0.29491740549483675
IPO8,-0.2949505817756401
CYLD,-0.2949643566215272
PPID,-0.29498307987451095
ZC3H14,-0.29508459794263187
HEBP1,-0.2952462603713925
ACSF2,-0.2952760329949825
PAN2,-0.2953902724748836
KCNJ16,-0.2954666255503461
GNA13,-0.29548066565624864
KCTD7,-0.2956691415822184
GLT8D2,-0.2956711242229014
SDHC,-0.29570076536460954
KIAA0825,-0.2957033566142095
SRP14-DT,-0.2957768861360996
SUSD5,-0.29581615266829764
LINC02777,-0.29591535338038566
LRP8,-0.29593309184212147
RCHY1,-0.29608512069878556
EGF,-0.29620858085529295
PPP1R16B,-0.2962176931207935
TPST1,-0.2963712092745494
GUCY1A2,-0.2964656052772855
KDM6A,-0.29649146827596246
FTO,-0.2965233195874532
RILPL1,-0.2965877900864933
FAM227B,-0.2965932478425659
HSDL2,-0.296597957929157
ZBTB25,-0.2966016358690577
KTN1,-0.29661107063614206
TBCCD1,-0.29665491716839126
TRAF3,-0.29677341463276247
MRPS31,-0.29684903406061736
HMGN5,-0.29698470975002
TMEM167B,-0.29709262013758087
ZNF25,-0.29712597939996993
VWF,-0.29723258966375954
VGLL4,-0.29726884614011484
FCGBP,-0.29727421395069414
AIMP2,-0.2972999079374915
WAPL,-0.29745972617275496
TMEM167A,-0.2974830173570097
SKIC3,-0.29751036997202185
MICAL3,-0.29751309889661215
RXRA,-0.29758163019037326
FANCC,-0.29760786853064586
ERMP1,-0.2976135068244445
PIGH,-0.2976254765876198
LARP4,-0.2976388537797388
USP51,-0.2978083776513684
HIPK1,-0.29794704837924285
UBE3A,-0.29795435123604874
DAAM1,-0.29808180633399617
TMEM168,-0.298083421691842
ADGRG6,-0.29825658537549743
KICS2,-0.2982682988701829
GVINP1,-0.2982957791827218
ARID1B,-0.2983275390352517
RGN,-0.2983778956591716
TMED5,-0.298521447177741
ERC1,-0.29858199538352515
RBL2,-0.29863411745045504
RO60,-0.2988474252044621
CLCN5,-0.2988757453788095
BMPR1A,-0.299024158732886
ZNF440,-0.299044786334211
PRKCH,-0.2991572903355115
AP3B1,-0.29919649917855573
KLK2,-0.29929718108615566
RAB8B,-0.299329695195785
SNX13,-0.29938092616354384
SACK1F,-0.2994239605656434
SFMBT2,-0.2994295965116944
KLHL15,-0.29963923220029587
LZIC,-0.29966271821674634
ZNF507,-0.2996672254426203
URI1,-0.29967198862361294
MAP9,-0.29976557959399536
VIPR1,-0.29976731616767816
NPR1,-0.2997825495176016
ZNF571,-0.29986558395262364
ENPEP,-0.29988723098272096
CFAP69,-0.2999054085681303
PJA2,-0.3000654192085678
CTIF,-0.30015528873203134
YIPF1,-0.3001791048530523
BORCS7,-0.30022776761382736
CLYBL,-0.3002291156028994
ELP1,-0.30029844867554306
ERLIN2,-0.3003448653722183
CLUL1,-0.3003524223578114
DCAF12,-0.3004396512216543
ST3GAL1,-0.30044265647173785
LINC01806,-0.30053165677593424
NAP1L2,-0.3005631278405564
ABCC8,-0.3006902539958497
GALNT10,-0.3006903041016181
PXK,-0.3009128324008278
IQSEC1,-0.3010460210736175
TRIM16L,-0.30120091259448495
ADH5,-0.30126752248825894
COX11,-0.30128683473062096
DYM,-0.3013443956236656
TAF1A-AS1,-0.3013558523660838
DDI2,-0.30150928518865555
SCAND3,-0.3015613073475174
FGF7P3,-0.3016673162883876
ZNF383,-0.3018532003288391
SNPH,-0.3018991841795831
SOCS4,-0.30195410829053443
NT5DC1,-0.3020292884850619
SMAD1,-0.3020365481008136
SAXO2,-0.3020462704790525
PHACTR4,-0.30224222354188873
ABHD6,-0.3022617247518844
DHRS4-AS1,-0.302270370391871
GTF2E1,-0.3024979941130802
SIKE1,-0.30259489454571104
ARHGAP26,-0.3026308750022799
USP49,-0.30263776616040144
AOX1,-0.30270438607131267
SSPOP,-0.30282172486263653
MMACHC,-0.30305310675920544
ANKMY2,-0.30306290298863486
TMEM143,-0.30310253759290445
LCORL,-0.3031524004470499
FBXO11,-0.3031899235948325
NOCT,-0.3032516653177988
MPPE1,-0.3034585944612903
WDR11,-0.30346559885854263
RFXAP,-0.303588800613975
RAB9B,-0.30360613158671723
KANSL1,-0.30367883488222136
HIVEP3,-0.3038441722482207
DNAAF9,-0.3038493814160333
CAB39L,-0.30392509889495983
TBC1D5,-0.3039937648789163
KIF27,-0.3041555788359164
MGA,-0.30423701032043127
TUBGCP5,-0.3042773081772043
ZNF780A,-0.30436583989207816
ZZZ3,-0.3044501518808707
GTF3C4,-0.30452301610850374
SDHD,-0.30460975787729233
TXNRD1,-0.30470753509801196
SREK1,-0.3047146001030774
HERC2,-0.3049140134888287
ZNF611,-0.30492782919349276
SNX11,-0.3049391145688236
RGS6,-0.3049654021671793
FOXJ1,-0.3049726458943905
TRIP11,-0.3049869801784233
UBN2,-0.30499570881130844
KLF3,-0.3050164617079681
CATSPER2P1,-0.3051223490564322
NAPB,-0.30514261479002025
PCBP2P2,-0.30519326017913706
ACO2,-0.30532240644337777
NMNAT3,-0.3053320648577756
DDX31,-0.30545396996186674
UBE3D,-0.30557821108867017
TRDMT1,-0.3055810159991245
RASGRF2,-0.3058330112119752
C2orf49-DT,-0.3058469297598574
LINC00938,-0.30586608315065034
VPS36,-0.3059103102081313
ELOVL2,-0.3059451288953779
PKD1P6,-0.305957466228011
RIMS4,-0.30605769014341666
FZD3,-0.3060734756430706
MID2,-0.30613164794668724
SPEF2,-0.3063942283022403
EPB41,-0.3064087489180142
RFC1,-0.30659838673501344
SBF1,-0.30660767388405274
PRXL2C,-0.30668387749276366
ZNF555,-0.30673683911052985
FPGT,-0.30691836752301616
SMAD5,-0.3070314213122141
WBP1L,-0.30704635828940224
ISM1,-0.3070629963232854
TEK,-0.3070905880095868
TBC1D14,-0.30723038653051693
ACSL3,-0.30725155215406225
ZNF618,-0.30725909452721956
MARK3,-0.3073925751712858
MID1,-0.30742055777828786
WWP1,-0.30751250477329295
SP4,-0.3075552208584552
BIRC6,-0.3075878047255533
RBPMS2,-0.3076053689345101
TRMT2B,-0.3076088050962197
