ImmuneScore,StromalScore,ESTIMATEScore,PurityIndex,PHLDA3,sample_type,tumor,patient
-0.26126084131910604,0.2488750307346792,-1.280174957767737,1.280174957767737,5.781502343076609,06,0,TCGA-J8-A3O2
-0.25739838305594,0.3886383317235078,0.5352484773342318,-0.5352484773342318,4.687539674247142,01,1,TCGA-E8-A416
-0.1089581841100319,0.37837588913186254,1.3434530803865237,-1.3434530803865237,5.794824061734882,01,1,TCGA-MK-A4N6
-0.34311422751437554,0.2875574644733397,-1.3026642791312801,1.3026642791312801,5.747834258095318,01,1,TCGA-EM-A1YE
0.06660281283570561,0.35939167950498024,2.2115842247701787,-2.2115842247701787,5.9204414475136415,01,1,TCGA-DJ-A3UW
-0.4252830474015859,0.2475938511071376,-2.3349462106784467,2.3349462106784467,4.85071922185666,01,1,TCGA-DJ-A2PP
-0.3627060516151052,0.14562671778394784,-3.2454378876938152,3.2454378876938152,4.126150469577478,01,1,TCGA-EM-A2OY
-0.24627492999443132,0.3038502939473905,-0.48083492047429943,0.48083492047429943,5.769914557382714,01,1,TCGA-EM-A3AN
-0.09330172603008904,0.2704321553386088,0.05934164690451038,-0.05934164690451038,5.831192062027714,01,1,TCGA-BJ-A28R
-0.30635702284859523,0.30923640782616824,-0.7921693276400252,0.7921693276400252,4.607822014996338,01,1,TCGA-BJ-A2N7
-0.20960600551543376,0.3835694034640084,0.7728465188185009,-0.7728465188185009,5.7301240556914985,01,1,TCGA-EL-A4K1
-0.34032552693781376,0.25703350289105226,-1.6761540776539174,1.6761540776539174,5.155126029646614,01,1,TCGA-DJ-A13S
-0.2195909872941228,0.3526407681715603,0.3133064305678639,-0.3133064305678639,6.122979384276791,01,1,TCGA-DJ-A2QA
-0.23643502485329845,0.24628399842145515,-1.1562157481450082,1.1562157481450082,6.335046981254766,01,1,TCGA-KS-A4IC
0.2438259885251742,0.2055706218355611,1.3623951789772184,-1.3623951789772184,4.435167933835633,01,1,TCGA-DJ-A13R
-0.3410290232817782,0.24520608179856776,-1.8321679863140332,1.8321679863140332,5.185905791941186,01,1,TCGA-ET-A3BW
-0.2598512490715093,0.4049682719077458,0.7289775453706016,-0.7289775453706016,5.524106142377945,01,1,TCGA-FE-A22Z
0.0024666474388498234,0.42445402068913685,2.639295598913706,-2.639295598913706,7.414631949172392,01,1,TCGA-EL-A3ZO
-0.03433299147869395,0.2609297019826366,0.3108797654732919,-0.3108797654732919,6.225467644554632,01,1,TCGA-DJ-A13O
-0.4442542962385094,0.2594262847047666,-2.3034203915437264,2.3034203915437264,4.879065300651359,01,1,TCGA-EM-A4FH
0.39365252434956244,0.276491173194152,3.219681070765086,-3.219681070765086,3.7304062493596404,11,0,TCGA-EL-A3ZS
-0.07530990313187709,0.32191149408771513,0.8329129130479327,-0.8329129130479327,5.388754155078997,01,1,TCGA-IM-A3ED
-0.2621100134032665,0.30931794710840715,-0.5110157344411776,0.5110157344411776,6.081230841314545,01,1,TCGA-EM-A3AQ
-0.10662345629739485,0.3911089905756928,1.521399290775917,-1.521399290775917,5.191073290498634,01,1,TCGA-DJ-A3UU
-0.30695222206163914,0.24305374354965703,-1.6440232175465757,1.6440232175465757,6.688714452500679,01,1,TCGA-H2-A3RH
-0.20082734484442583,0.29997344638075996,-0.24280504244949433,0.24280504244949433,5.873379312614894,01,1,TCGA-DJ-A1QN
-0.14684841029947782,0.27674268595181006,-0.19877413550190703,0.19877413550190703,6.419748721982552,01,1,TCGA-ET-A39K
0.15739488539079474,0.35428382049499074,2.720895908317855,-2.720895908317855,5.633398712777903,01,1,TCGA-ET-A3DU
-0.35888381176153383,0.17740086979775488,-2.814076735989141,2.814076735989141,4.9384593016840945,01,1,TCGA-EM-A1YC
-0.014861841264918744,0.4083051282620327,2.3226593146915766,-2.3226593146915766,6.298527505074198,01,1,TCGA-BJ-A45I
-0.29319675563271647,0.22486911596301104,-1.7899669605798985,1.7899669605798985,5.849172158336253,01,1,TCGA-EL-A3GS
-0.28571984923664306,0.33623256053454903,-0.31558690598812056,0.31558690598812056,6.195622736391184,01,1,TCGA-E8-A438
-0.32908625713711803,0.3282059158474851,-0.6929769261595253,0.6929769261595253,5.508129456536086,01,1,TCGA-ET-A25P
0.2000546869324801,0.3871240349000701,3.411781769526843,-3.411781769526843,5.508982565180954,01,1,TCGA-BJ-A28Z
-0.3606683195840918,0.2820492924285552,-1.4843751484907637,1.4843751484907637,4.134449804846086,01,1,TCGA-EM-A2CQ
-0.33493673796295953,0.22875151729076215,-2.0044544374363604,2.0044544374363604,6.723185450633553,01,1,TCGA-EL-A4K7
