ensembl,log2FC_tumor_vs_normal,AUC,AUC_disc,pval,mean_logCPM_tumor,FDR,symbol,gene_type
ENSG00000198093,0.0526894356974025,0.5229770572880891,0.5229770572880891,0.5666535141057536,3.3797401025392415,0.6050179094165734,ZNF649,protein-coding
ENSG00000186481,0.0178217522410233,0.477022942711911,0.522977057288089,0.5666535141057536,1.1379238271910677,0.6050179094165734,ANKRD20A5P,
ENSG00000215915,-0.031260584435472,0.4770572880890232,0.5229427119109769,0.5672340077917881,3.791491533700465,0.605556519846354,ATAD3C,protein-coding
ENSG00000178150,0.0703891739557174,0.5229427119109767,0.5229427119109767,0.5672340077917881,2.8075357039644016,0.605556519846354,ZNF114,protein-coding
ENSG00000275074,-0.0188689660535561,0.4770916334661355,0.5229083665338645,0.5678147862135132,3.0354506845869813,0.6060952898276933,NUDT18,protein-coding
ENSG00000116209,-0.0304357282447327,0.4770916334661355,0.5229083665338645,0.5678147862135132,8.010392772738953,0.6060952898276933,TMEM59,protein-coding
ENSG00000175745,0.0678484862798054,0.5228740211567523,0.5228740211567523,0.5683958490837098,3.5037985103579152,0.6066342189899041,NR2F1,protein-coding
ENSG00000178464,0.0144229838283433,0.5228740211567523,0.5228740211567523,0.5683958490837098,1.5623061171309602,0.6066342189899041,RPL10P16,pseudo
ENSG00000213859,0.0072628774536962,0.5228053304025279,0.5228053304025279,0.5695588270178458,4.638676120278883,0.6077532656756379,KCTD11,protein-coding
ENSG00000136485,-0.0131067335551149,0.4771946695974722,0.5228053304025277,0.5695588270178458,6.269063730787516,0.6077532656756379,DCAF7,protein-coding
ENSG00000056558,-0.119940119131737,0.4771946695974722,0.5228053304025277,0.5695588270178458,3.570187393940204,0.6077532656756379,TRAF1,protein-coding
ENSG00000130312,-0.024026224490611,0.4772290149745844,0.5227709850254156,0.5701407415045543,4.68588496517848,0.6082927008295627,MRPL34,protein-coding
ENSG00000128563,-0.0252533078729975,0.4772290149745844,0.5227709850254156,0.5701407415045543,4.520000501364618,0.6082927008295627,PRKRIP1,protein-coding
ENSG00000266967,-0.0188861572264638,0.4772633603516966,0.5227366396483033,0.5707229392852726,1.9833141879550131,0.6088730728021313,AARSD1,protein-coding
ENSG00000277534,-0.0090202836674058,0.4773663964830333,0.5226336035169666,0.5724712294886085,1.80105958850155,0.6106564253478808,,
ENSG00000130299,-0.0218480866714396,0.4773663964830333,0.5226336035169666,0.5724712294886085,3.076381771139365,0.6106564253478808,GTPBP3,protein-coding
ENSG00000126254,0.0457543176991901,0.5225992581398544,0.5225992581398544,0.573054557539705,5.6776175219371865,0.611237728017975,RBM42,protein-coding
ENSG00000131732,0.0197284414689269,0.5225649127627421,0.5225649127627421,0.573638167429199,3.770703049368716,0.6116963734894747,ZCCHC9,protein-coding
ENSG00000214401,0.0002349557306344,0.4774350872372578,0.5225649127627421,0.573638167429199,1.705683874788939,0.6116963734894747,KANSL1-AS1,ncRNA
ENSG00000198168,-0.037755900848551,0.4774350872372578,0.5225649127627421,0.573638167429199,5.587226133518218,0.6116963734894747,SVIP,protein-coding
ENSG00000138495,-0.0451925454438129,0.4774350872372578,0.5225649127627421,0.573638167429199,4.234641506354747,0.6116963734894747,COX17,protein-coding
ENSG00000224982,0.1152796161752887,0.522393185877181,0.522393185877181,0.5765604341855566,4.121068724263659,0.6146890626310272,TMEM233,protein-coding
ENSG00000155324,0.0367423683428915,0.522393185877181,0.522393185877181,0.5765604341855566,6.080532154121774,0.6146890626310272,GRAMD2B,protein-coding
ENSG00000134769,-0.0106291497958856,0.4776068141228191,0.5223931858771809,0.5765604341855566,4.59515347275382,0.6146890626310272,DTNA,protein-coding
ENSG00000113504,0.0475404879684759,0.5223244951229564,0.5223244951229564,0.5777313034665246,5.374766617827067,0.6158961382514425,SLC12A7,protein-coding
ENSG00000134516,-0.2932535279057364,0.4777098502541558,0.5222901497458442,0.578317157476177,2.7373834882373225,0.6164794327587034,DOCK2,protein-coding
ENSG00000099260,0.0580710025473267,0.522255804368732,0.522255804368732,0.5789032906691659,3.1679184497960065,0.617062946783007,PALMD,protein-coding
ENSG00000196876,0.1573448006579414,0.5222214589916198,0.5222214589916198,0.5794897027477199,1.162537893066118,0.6176053519816449,SCN8A,protein-coding
ENSG00000171453,0.0200297113357645,0.5222214589916198,0.5222214589916198,0.5794897027477199,4.221991431105651,0.6176053519816449,POLR1C,protein-coding
ENSG00000101247,0.0195580262771009,0.5221871136145075,0.5221871136145075,0.5800763934135159,2.5703478195791685,0.6181892676495705,NDUFAF5,protein-coding
ENSG00000121769,0.2181894404772506,0.5221527682373952,0.5221527682373952,0.5806633623676793,2.197782001084597,0.6187320066759698,FABP3,protein-coding
ENSG00000162896,0.1131176563930251,0.5221527682373952,0.5221527682373952,0.5806633623676793,1.3454060776621417,0.6187320066759698,PIGR,protein-coding
ENSG00000123636,-0.0095361776349438,0.477881577139717,0.522118422860283,0.5812506093107852,5.325274272773015,0.6192748966623536,BAZ2B,protein-coding
ENSG00000124181,-0.0271211977809935,0.477881577139717,0.522118422860283,0.5812506093107852,5.808084264340337,0.6192748966623536,PLCG1,protein-coding
ENSG00000113643,-0.0341553084572527,0.4779502678939414,0.5220497321060585,0.5824259359633722,5.108073156111044,0.6204856068506851,RARS1,protein-coding
ENSG00000171659,0.0531990723233948,0.5220153867289463,0.5220153867289463,0.5830140150712528,1.6295979158640002,0.6210290397950187,GPR34,protein-coding
ENSG00000061938,0.0340250450084296,0.5220153867289463,0.5220153867289463,0.5830140150712528,4.747333721276099,0.6210290397950187,TNK2,protein-coding
ENSG00000198752,-0.0046410931067519,0.4780189586481659,0.521981041351834,0.5836023709648757,6.395815689790986,0.6216141878245647,CDC42BPB,protein-coding
ENSG00000139832,0.0192283401887758,0.5219123505976095,0.5219123505976095,0.5847799119001087,4.475994905966313,0.6227851321706962,RAB20,protein-coding
ENSG00000060069,-0.0254565791104415,0.4780876494023904,0.5219123505976095,0.5847799119001087,4.177414218382513,0.6227851321706962,CTDP1,protein-coding
ENSG00000099875,-0.0002547245053534,0.4781219947795027,0.5218780052204973,0.5853690963357283,7.235528036204605,0.6232875838248199,MKNK2,protein-coding
ENSG00000142856,-0.055885192295308,0.4781219947795027,0.5218780052204973,0.5853690963357283,3.1122312657665145,0.6232875838248199,ITGB3BP,protein-coding
ENSG00000137496,-0.112896274560664,0.4781219947795027,0.5218780052204973,0.5853690963357283,2.8236757662219434,0.6232875838248199,IL18BP,protein-coding
ENSG00000185745,0.1024778386623248,0.5218436598433851,0.5218436598433851,0.5859585563451102,4.2130456726936565,0.6238735217556761,IFIT1,protein-coding
ENSG00000133321,-0.0472032811213756,0.5218093144662729,0.5218093144662729,0.5865482916238907,4.537201573970333,0.6242927623779038,PLAAT4,protein-coding
ENSG00000096063,-0.0380226405878953,0.4781906855337272,0.5218093144662728,0.5865482916238907,4.2302155145788705,0.6242927623779038,SRPK1,protein-coding
ENSG00000197157,-0.0405770899987452,0.4781906855337272,0.5218093144662728,0.5865482916238907,7.129487846158533,0.6242927623779038,SND1,protein-coding
ENSG00000077420,-0.2118565775117225,0.4781906855337272,0.5218093144662728,0.5865482916238907,2.20726888413718,0.6242927623779038,APBB1IP,protein-coding
ENSG00000233913,-0.2150660690288388,0.4781906855337272,0.5218093144662728,0.5865482916238907,1.7244782063477877,0.6242927623779038,RPL10P9,pseudo
ENSG00000180346,0.0514078821598373,0.5217749690891605,0.5217749690891605,0.5871383018671592,2.9622245121186612,0.6248789838393768,TIGD2,protein-coding
ENSG00000158941,-0.0330245758732266,0.4782593762879516,0.5217406237120483,0.5877285867694593,5.728852487252902,0.6254654192599685,CCAR2,protein-coding
ENSG00000127463,-0.0221647899061769,0.4782937216650639,0.5217062783349361,0.5883191460247881,5.36246981209819,0.6260520682711668,EMC1,protein-coding
ENSG00000163346,-0.0444792518163144,0.4783280670421761,0.5216719329578239,0.5889099793265977,8.24365038873967,0.6265970708559819,PBXIP1,protein-coding
ENSG00000181085,-0.1268113061032112,0.4783280670421761,0.5216719329578239,0.5889099793265977,2.9467935170717094,0.6265970708559819,MAPK15,protein-coding
ENSG00000131626,0.0508603911456155,0.5216375875807117,0.5216375875807117,0.589501086367795,5.401643436416412,0.6271422190533155,PPFIA1,protein-coding
ENSG00000167566,0.009530873164433,0.4783624124192883,0.5216375875807117,0.589501086367795,4.276982133186743,0.6271422190533155,NCKAP5L,protein-coding
ENSG00000151715,-0.0723076975742436,0.4784311031735128,0.5215688968264871,0.5906841204372584,3.5033725725934555,0.628316860579982,TMEM45B,protein-coding
ENSG00000153898,-0.1453573531678349,0.4784311031735128,0.5215688968264871,0.5906841140935974,0.9640111388593352,0.628316860579982,MCOLN2,protein-coding
ENSG00000152348,-0.00604768621363,0.478465448550625,0.521534551449375,0.5912760468486171,2.881229558186001,0.6288625049549128,ATG10,protein-coding
ENSG00000214021,0.0761060338943702,0.5215345514493749,0.5215345514493749,0.5912760468486171,3.725130833281783,0.6288625049549128,TTLL3,protein-coding
ENSG00000047644,-0.0541571895016526,0.4785341393048495,0.5214658606951504,0.5924607168782454,5.696779217810232,0.6300383427985508,WWC3,protein-coding
ENSG00000141579,-0.4803036874478041,0.4785341393048495,0.5214658606951504,0.5924607168782454,3.2389529367153393,0.6300383427985508,ZNF750,protein-coding
ENSG00000112164,0.3547022989036267,0.521414342629482,0.521414342629482,0.5933488918832213,0.8271607054102927,0.6309407270122137,GLP1R,protein-coding
ENSG00000198786,0.0982295907229282,0.521397169940926,0.521397169940926,0.5936464744489651,11.01354285065874,0.6312150230322509,MT-ND5,protein-coding
ENSG00000163072,0.079576482971118,0.5213628245638137,0.5213628245638137,0.5942397602846557,2.730668962443578,0.6318036781132099,NOSTRIN,protein-coding
ENSG00000155307,-0.2145136609288047,0.4786715208132985,0.5213284791867014,0.5948333170714422,1.4492022242848144,0.6323925426721353,SAMSN1,protein-coding
ENSG00000129071,0.0024606577690331,0.5212941338095892,0.5212941338095892,0.5954271444968049,4.687076374007671,0.6329393725003409,MBD4,protein-coding
ENSG00000196975,-0.0128383910839771,0.5212941338095892,0.5212941338095892,0.5954271444968049,6.087786973005313,0.6329393725003409,ANXA4,protein-coding
ENSG00000158373,0.0350205392950253,0.521259788432477,0.521259788432477,0.5960212422476843,3.3247516855612065,0.633401811217048,H2BC5,protein-coding
ENSG00000133935,0.0128645793961688,0.521259788432477,0.521259788432477,0.5960212422476843,5.3105610719307474,0.633401811217048,ERG28,protein-coding
ENSG00000105393,-0.0029553016497434,0.521259788432477,0.521259788432477,0.5960212422476843,4.3200142922068885,0.633401811217048,BABAM1,protein-coding
ENSG00000132388,-0.0317613183321423,0.521259788432477,0.521259788432477,0.5960212422476843,4.554631760978072,0.633401811217048,UBE2G1,protein-coding
ENSG00000127329,0.0497421016008932,0.5211910976782526,0.5211910976782526,0.5972102474710557,4.976628057672171,0.6344960526760255,PTPRB,protein-coding
ENSG00000221869,0.0401432348455852,0.5211910976782526,0.5211910976782526,0.5972102474710557,5.50307425228355,0.6344960526760255,CEBPD,protein-coding
ENSG00000104331,0.0328909542432782,0.5211910976782526,0.5211910976782526,0.5972102474710557,6.266652485552258,0.6344960526760255,BPNT2,protein-coding
ENSG00000213676,0.0093155354684695,0.5211910976782526,0.5211910976782526,0.5972102474710557,6.3445803046741585,0.6344960526760255,ATF6B,protein-coding
ENSG00000139180,0.022593312476804,0.5211567523011402,0.5211567523011402,0.5978051543147309,4.4949478507796945,0.6350010335395154,NDUFA9,protein-coding
ENSG00000204590,-0.0385574907638108,0.4788432476988597,0.5211567523011402,0.5978051543147309,6.2736816000563955,0.6350010335395154,GNL1,protein-coding
ENSG00000035862,-0.07072875449846,0.4788432476988597,0.5211567523011402,0.5978051543147309,6.947278395354222,0.6350010335395154,TIMP2,protein-coding
ENSG00000198521,0.0599839940294621,0.521122406924028,0.521122406924028,0.5984003302262905,3.9495214509012886,0.6355060981360418,ZNF43,protein-coding
ENSG00000214708,0.0003258612480929,0.478877593075972,0.521122406924028,0.5984003302262905,1.1038697735715417,0.6355060981360418,LNCMB1,ncRNA
ENSG00000100575,-0.0221352164000667,0.478877593075972,0.521122406924028,0.5984003302262905,3.922208441996104,0.6355060981360418,TIMM9,protein-coding
ENSG00000084774,0.0091095721670066,0.5210880615469158,0.5210880615469158,0.5989957748899801,4.960075715879242,0.6360536468298402,CAD,protein-coding
ENSG00000151348,-0.0184099247578135,0.4789119384530842,0.5210880615469158,0.5989957748899801,5.641779938707718,0.6360536468298402,EXT2,protein-coding
ENSG00000142173,0.0747707835949462,0.5210537161698036,0.5210537161698036,0.5995914879895081,6.848709840837459,0.6366013345351876,COL6A2,protein-coding
ENSG00000204344,-0.0049676295724285,0.5210537161698036,0.5210537161698036,0.5995914879895081,3.2513839492309216,0.6366013345351876,WHR1,protein-coding
ENSG00000265206,-0.2279824872882548,0.4789634565187525,0.5210365434812474,0.5998894388729412,0.5428344239076864,0.6368752237797912,MIR142HG,ncRNA
ENSG00000082458,0.0329875224116182,0.5210193707926913,0.5210193707926913,0.6001874692080456,5.665931818914506,0.6370217904674985,DLG3,protein-coding
ENSG00000165487,-0.0424799081325293,0.4789806292073087,0.5210193707926913,0.6001874692080456,5.220881054408939,0.6370217904674985,MICU2,protein-coding
ENSG00000069493,-0.0723911216611497,0.5210193707926913,0.5210193707926913,0.6001874692080456,2.5566632093186996,0.6370217904674985,CLEC2D,protein-coding
ENSG00000173200,-0.2335211527057881,0.4789806292073087,0.5210193707926913,0.6001874692080456,1.1222877448515651,0.6370217904674985,PARP15,protein-coding
ENSG00000166579,-0.0707383834279795,0.4790493199615331,0.5209506800384669,0.6013802347321502,4.729107060726412,0.6381601851308254,NDEL1,protein-coding
ENSG00000204469,0.0395317821139737,0.5209506800384668,0.5209506800384668,0.6013802347321502,7.528702341717187,0.6381601851308254,PRRC2A,protein-coding
ENSG00000119888,0.0180058369230433,0.5209506800384668,0.5209506800384668,0.6013802347321502,8.24028998349185,0.6381601851308254,EPCAM,protein-coding
ENSG00000124570,0.0144961960087837,0.5209163346613546,0.5209163346613546,0.6019770184013785,6.311052441142689,0.6387509126039009,SERPINB6,protein-coding
ENSG00000145592,0.0221814340472388,0.5208819892842423,0.5208819892842423,0.602574068916939,8.57318484484984,0.6393418445049963,RPL37,protein-coding
ENSG00000270012,0.0448353498721489,0.5208476439071301,0.5208476439071301,0.603171385959324,1.3389579032180987,0.6399329804542804,,
ENSG00000257354,0.0549860517380054,0.5208132985300179,0.5208132985300179,0.6037689692084919,3.567972948701894,0.6403963602285981,MIRLET7IHG,ncRNA
ENSG00000133422,-0.022217667921736,0.4791867014699821,0.5208132985300178,0.6037689692084919,4.615789912566921,0.6403963602285981,MORC2,protein-coding
ENSG00000186468,-0.0542893447764338,0.4791867014699821,0.5208132985300178,0.6037689692084919,8.496179450710832,0.6403963602285981,RPS23,protein-coding
ENSG00000168016,-0.0743808149708185,0.4791867014699821,0.5208132985300178,0.6037689692084919,4.946379954740319,0.6403963602285981,TRANK1,protein-coding
ENSG00000066135,-0.0297527626569751,0.4792553922242066,0.5207446077757933,0.6049649330443402,5.284801007964612,0.6415794296244924,KDM4A,protein-coding
ENSG00000111652,-0.0322791406851905,0.4792553922242066,0.5207446077757933,0.6049649330443402,5.780676995772419,0.6415794296244924,COPS7A,protein-coding
ENSG00000108786,-0.0144654803543056,0.4792897376013189,0.5207102623986811,0.6055633129882696,1.7126415343348058,0.6420002961446458,HSD17B1,protein-coding
ENSG00000261662,-0.028551454298302,0.4792897376013189,0.5207102623986811,0.6055633129882696,1.3022802777435294,0.6420002961446458,,
ENSG00000270647,-0.0290837692864052,0.4792897376013189,0.5207102623986811,0.6055633129882696,6.548406059420586,0.6420002961446458,TAF15,protein-coding
ENSG00000167123,-0.0722430231682578,0.4792897376013189,0.5207102623986811,0.6055633129882696,5.0049474358374715,0.6420002961446458,CERCAM,protein-coding
ENSG00000230076,-0.1888367090371767,0.5207102623986811,0.5207102623986811,0.6055633129882696,0.8910726105862969,0.6420002961446458,RPL10P6,pseudo
ENSG00000143157,0.0229626741710395,0.5206759170215689,0.5206759170215689,0.6061619578534806,5.230664416331473,0.6425066656478499,POGK,protein-coding
ENSG00000161526,0.0048892666103155,0.5206759170215689,0.5206759170215689,0.6061619578534806,5.220146459621366,0.6425066656478499,SAP30BP,protein-coding
ENSG00000135924,-0.0435600357568981,0.4793240829784311,0.5206759170215689,0.6061619578534806,6.800343748498534,0.6425066656478499,DNAJB2,protein-coding
ENSG00000276550,0.0675100233549135,0.5206415716444567,0.5206415716444567,0.606760867317267,3.407030503758649,0.6430986887562835,HERC2P2,
ENSG00000139266,-0.004657897162323,0.4793927737326556,0.5206072262673445,0.6073600410563907,4.37894587051733,0.643690913164295,MARCHF9,protein-coding
ENSG00000119632,-0.0613526339129544,0.4794271191097678,0.5205728808902321,0.607959478747083,3.5270466586446614,0.644283338488592,IFI27L2,protein-coding
ENSG00000137440,0.3033956489320004,0.4794958098639923,0.5205041901360077,0.6091586310322472,1.5583708598139054,0.6455111885491074,FGFBP1,protein-coding
ENSG00000224086,0.0472425587118254,0.5204698447588955,0.5204698447588955,0.6097593722829258,1.931442099094007,0.6461047952183636,PPM1F-AS1,
ENSG00000240184,0.0992667606426431,0.5204354993817832,0.5204354993817832,0.6103598625315987,2.940452833989376,0.6464400485672787,PCDHGC3,protein-coding
ENSG00000182180,0.0059800234020377,0.5204354993817832,0.5204354993817832,0.6103598625315987,5.291667440993032,0.6464400485672787,MRPS16,protein-coding
ENSG00000164897,-0.0088322002174869,0.4795645006182168,0.5204354993817832,0.6103598625315987,4.753397597257964,0.6464400485672787,TMUB1,protein-coding
ENSG00000164332,-0.010602704918571,0.5204354993817832,0.5204354993817832,0.6103598625315987,4.175932727592197,0.6464400485672787,UBLCP1,protein-coding
ENSG00000132670,-0.0126338053547812,0.4795645006182168,0.5204354993817832,0.6103598625315987,6.429700289463083,0.6464400485672787,PTPRA,protein-coding
ENSG00000050426,-0.0335967789494811,0.4795645006182168,0.5204354993817832,0.6103598625315987,5.636374892418989,0.6464400485672787,LETMD1,protein-coding
ENSG00000123338,-0.060539920562642,0.5204354993817832,0.5204354993817832,0.6103598625315987,3.1977904077636725,0.6464400485672787,NCKAP1L,protein-coding
ENSG00000111361,0.0003445289124703,0.520401154004671,0.520401154004671,0.6109606151050471,4.746945219875404,0.6470332897202918,EIF2B1,protein-coding
ENSG00000279457,-0.0213278579279203,0.4796331913724412,0.5203668086275588,0.6115616296763258,1.3673613987522848,0.6475836748759817,WASH9P,
ENSG00000057608,-0.0493894788747475,0.4796331913724412,0.5203668086275588,0.6115616296763258,7.09782341355367,0.6475836748759817,GDI2,protein-coding
ENSG00000256618,0.237887203243988,0.5202981178733342,0.5202981178733342,0.6127637151891492,1.0821806944344572,0.6486848369067636,,
ENSG00000099203,0.0071739535506312,0.5202981178733342,0.5202981178733342,0.6127644435019566,3.8035617025715873,0.6486848369067636,TMED1,protein-coding
ENSG00000164346,0.003400073027274,0.5202981178733342,0.5202981178733342,0.6127644435019566,5.9007751759555,0.6486848369067636,NSA2,protein-coding
ENSG00000107201,-0.0201057834739066,0.4797018821266657,0.5202981178733342,0.6127644435019566,3.656989033645329,0.6486848369067636,RIGI,protein-coding
ENSG00000144834,0.3770717204627262,0.520263772496222,0.520263772496222,0.6133649085398065,0.6416862172430442,0.6492356129828112,TAGLN3,protein-coding
ENSG00000167981,-0.007834905114807,0.479736227503778,0.520263772496222,0.6133662420997829,2.6506196123117567,0.6492356129828112,ZNF597,protein-coding
ENSG00000159618,-0.1650523945114805,0.4797705728808902,0.5202294271191097,0.6139683013823882,1.3973034303609568,0.6498296966189567,ADGRG5,protein-coding
ENSG00000007933,-0.007568314413815,0.4798049182580025,0.5201950817419976,0.6145706210201948,0.9277061970688468,0.6503375532560233,FMO3,protein-coding
ENSG00000071655,-0.0094530308928906,0.4798049182580025,0.5201950817419976,0.6145706210201948,5.638640484038796,0.6503375532560233,MBD3,protein-coding
ENSG00000126091,-0.0271912373074121,0.4798049182580025,0.5201950817419976,0.6145706210201948,3.614706396675159,0.6503375532560233,ST3GAL3,protein-coding
ENSG00000156265,0.0185834920949405,0.5201607363648852,0.5201607363648852,0.615173200683099,1.9397413895693816,0.6508887166520793,MAP3K7CL,protein-coding
ENSG00000184227,0.0010879587202312,0.4798392636351147,0.5201607363648852,0.615173200683099,1.410852902597613,0.6508887166520793,ACOT1,protein-coding
ENSG00000112137,0.0280522896084076,0.520126390987773,0.520126390987773,0.615776040040473,2.1439897969901236,0.6514400083531252,PHACTR1,protein-coding
ENSG00000258297,-0.0412596618202489,0.479873609012227,0.520126390987773,0.615776040040473,2.6313340773384724,0.6514400083531252,,
ENSG00000154783,0.0370648396111485,0.5200920456106608,0.5200920456106608,0.616379138761165,4.06588197746593,0.6519481321593622,FGD5,protein-coding
ENSG00000156671,0.0296417858941211,0.5200920456106608,0.5200920456106608,0.616379138761165,4.499217803870947,0.6519481321593622,SAMD8,protein-coding
ENSG00000143851,-0.2936843771945585,0.4799079543893392,0.5200920456106608,0.616379138761165,1.881706687994008,0.6519481321593622,PTPN7,protein-coding
ENSG00000184083,0.0547738794391956,0.5200577002335486,0.5200577002335486,0.6169824965134988,3.9390032795879457,0.6524996483943304,FAM120C,protein-coding
ENSG00000204498,0.0268584662159323,0.5200577002335486,0.5200577002335486,0.6169824965134988,4.374549804393433,0.6524996483943304,NFKBIL1,protein-coding
ENSG00000130396,0.0825448498591452,0.5200233548564364,0.5200233548564364,0.6175861129652758,6.59979538558451,0.6530079399436346,AFDN,protein-coding
ENSG00000103544,0.02268051384927,0.5200233548564364,0.5200233548564364,0.6175861129652758,5.521731780980527,0.6530079399436346,VPS35L,protein-coding
ENSG00000106560,-0.1638278294763968,0.4799766451435637,0.5200233548564364,0.6175861129652758,2.1291411388257853,0.6530079399436346,GIMAP2,protein-coding
ENSG00000131966,-0.034944642641471,0.4800109905206759,0.519989009479324,0.6181899877837744,5.443779825850247,0.653603061760369,ACTR10,protein-coding
ENSG00000196793,-0.015424819873556,0.4800796812749004,0.5199203187250996,0.6193985111874405,1.9641546681643869,0.6547938863870414,ZNF239,protein-coding
ENSG00000188313,-0.0538316933623113,0.4800796812749004,0.5199203187250996,0.6193985111874405,4.440986343128226,0.6547938863870414,PLSCR1,protein-coding
ENSG00000231500,0.0094989554503115,0.5198859733479874,0.5198859733479874,0.6200031591045562,9.3602240477098,0.6553895884136827,RPS18,protein-coding
ENSG00000079215,0.0893830947700815,0.5198516279708751,0.5198516279708751,0.6206080640522915,2.051244550162656,0.6559419538304512,SLC1A3,protein-coding
ENSG00000183323,-0.0229763365557817,0.4801483720291248,0.5198516279708751,0.6206080640522915,3.498861549818556,0.6559419538304512,CCDC125,protein-coding
ENSG00000101966,-0.017831431060733,0.4801827174062371,0.5198172825937628,0.6212132256953193,5.933739135013822,0.6565380040392175,XIAP,protein-coding
ENSG00000198056,-0.0418742863771801,0.4802170627833493,0.5197829372166507,0.6218186436977933,2.0706171909418023,0.657047058300282,PRIM1,protein-coding
ENSG00000090273,0.0145929901920567,0.5197829372166506,0.5197829372166506,0.6218186436977933,6.442913665337822,0.657047058300282,NUDC,protein-coding
ENSG00000105519,-0.0092640436273327,0.5197829372166506,0.5197829372166506,0.6218186436977933,5.077728111427313,0.657047058300282,CAPS,protein-coding
ENSG00000121236,-0.0207912657755033,0.4802514081604616,0.5197485918395384,0.6224243177233477,2.4938957563054256,0.6575997965440091,TRIM6,protein-coding
ENSG00000085978,-0.0372685154524674,0.4802514081604616,0.5197485918395384,0.6224243177233477,4.63719532527289,0.6575997965440091,ATG16L1,protein-coding
ENSG00000116525,-0.0225467984409242,0.4802857535375738,0.5197142464624261,0.6230302474350985,2.6127275245809507,0.6581963110132155,TRIM62,protein-coding
ENSG00000159079,-0.0328346755019612,0.4803544442917983,0.5196455557082017,0.6242428725670639,4.07297434957966,0.659346185294973,CFAP298,protein-coding
ENSG00000006634,-0.0830400010657599,0.4803544442917983,0.5196455557082017,0.6242428725670639,2.009842074020434,0.659346185294973,DBF4,protein-coding
ENSG00000042980,-0.1459506695329611,0.4803544442917983,0.5196455557082017,0.6242428725670639,1.8875242928632092,0.659346185294973,ADAM28,protein-coding
ENSG00000010319,0.025629492858759,0.5196112103310895,0.5196112103310895,0.6248495673109227,3.6763069937079975,0.6599432337463282,SEMA3G,protein-coding
ENSG00000134056,0.0060626312620266,0.5195768649539771,0.5195768649539771,0.625456516388267,4.049397379841255,0.6604966779176766,KGD4,protein-coding
ENSG00000197858,-0.0164723488706064,0.4804231350460228,0.5195768649539771,0.625456516388267,6.439123223151671,0.6604966779176766,GPAA1,protein-coding
ENSG00000211890,-0.2700939710604926,0.4804746531116912,0.5195253468883088,0.6263673571951822,3.014051400208433,0.6614146953994208,IGHA2,other
ENSG00000180855,0.012536434169599,0.4805261711773595,0.5194738288226405,0.6272788862239516,1.7088502243013486,0.6622455159922517,ZNF443,protein-coding
ENSG00000204392,-0.0057123431827603,0.5194738288226405,0.5194738288226405,0.6272788862239516,4.2857007461359125,0.6622455159922517,LSM2,protein-coding
ENSG00000182985,-0.0234597305403783,0.4805261711773595,0.5194738288226405,0.6272788862239516,7.068005771979816,0.6622455159922517,CADM1,protein-coding
ENSG00000279118,0.0510576600973782,0.5193364473141915,0.5193364473141915,0.6297122526870435,1.998505903448502,0.6647264073695559,,
ENSG00000158435,-0.0007655998998021,0.5193364473141915,0.5193364473141915,0.6297122526870435,4.518335754138477,0.6647264073695559,CNOT11,protein-coding
ENSG00000152240,-0.0071921611965493,0.5193021019370793,0.5193021019370793,0.6303212241681803,3.234663317573472,0.665236977110441,HAUS1,protein-coding
ENSG00000136514,-0.0323050093535184,0.4806978980629207,0.5193021019370793,0.6303212241681803,1.944800266796218,0.665236977110441,RTP4,protein-coding
ENSG00000269858,-0.0382293329152698,0.4806978980629207,0.5193021019370793,0.6303212241681803,4.061883344165106,0.665236977110441,EGLN2,protein-coding
ENSG00000170631,0.0203253966525225,0.5192334111828548,0.5192334111828548,0.6315399205656481,3.4747694739960875,0.6664790203915486,ZNF16,protein-coding
ENSG00000143344,0.0308207335927801,0.5191990658057426,0.5191990658057426,0.6321496447932942,3.7270164598143207,0.6670340869339245,RGL1,protein-coding
ENSG00000229833,-0.0586990052188749,0.4808009341942574,0.5191990658057426,0.6321496447932942,3.827413488722564,0.6670340869339245,PET100,protein-coding
ENSG00000138031,0.0257407582613726,0.519130375051518,0.519130375051518,0.6333698435808719,3.260154464417846,0.6682773495333947,ADCY3,protein-coding
ENSG00000117262,0.0032604764476187,0.4809039703255942,0.5190960296744058,0.633980317449061,1.3944993691917964,0.6687442712800427,GPHRA,protein-coding
ENSG00000174628,-0.013823901518907,0.4809039703255942,0.5190960296744058,0.633980317449061,4.124507084833789,0.6687442712800427,IQCK,protein-coding
ENSG00000107815,-0.0282234387064104,0.4809039703255942,0.5190960296744058,0.633980317449061,2.918557542565301,0.6687442712800427,TWNK,protein-coding
ENSG00000147123,-0.0368917285828933,0.4809039703255942,0.5190960296744058,0.633980317449061,6.020638231241349,0.6687442712800427,NDUFB11,protein-coding
ENSG00000186301,0.0938195964372112,0.518992993543069,0.518992993543069,0.6358132327900963,1.5583281792284926,0.6705888737836481,MST1P2,
ENSG00000154473,-0.0519127872770095,0.4810070064569309,0.518992993543069,0.6358132327900963,5.327903160577176,0.6705888737836481,BUB3,protein-coding
ENSG00000101246,-0.0356900729391673,0.4810413518340431,0.5189586481659569,0.636424701323768,4.84989090486354,0.67118934269251,ARFRP1,protein-coding
ENSG00000174233,-0.0116984656308618,0.4810756972111554,0.5189243027888446,0.6370364176534224,4.986316374551526,0.6717455187278195,ADCY6,protein-coding
