Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,nlogq
GO_Biological_Process_2021,negative regulation of apoptotic signaling pathway,4/78,0.0297903593796715,0.2852011055333026,0,0,3.5840029218407596,12.592646753735776,LGALS3;GPX1;PLAUR;BCL2L1,0.5448487953486352
GO_Biological_Process_2021,regulation of cell differentiation,6/156,0.030475665074301,0.2902884057077363,0,0,2.6598639455782314,9.285124293045772,LGALS3;MDK;PPP1R13L;ALOX5;ALOX15B;RUNX1,0.5371703098028683
GO_Biological_Process_2021,positive regulation of angiogenesis,5/116,0.0306533739334826,0.2905138856208458,0,0,2.9911436860589404,10.424173264615426,RRAS;MDK;SPHK1;SIRT6;RUNX1,0.5368331049108591
GO_Biological_Process_2021,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,4/79,0.0310216069524039,0.2925337535611692,0,0,3.536036036036036,12.280905339081215,PLK3;DVL1;SIRT6;DDA1,0.5338240162839358
GO_Biological_Process_2021,regulation of fibroblast proliferation,3/46,0.0315738738393492,0.2947936933713497,0,0,4.6175710594315245,15.955671759845524,CDKN1A;SPHK1;S100A6,0.5304818117333373
GO_Biological_Process_2021,interleukin-12-mediated signaling pathway,3/46,0.0315738738393492,0.2947936933713497,0,0,4.6175710594315245,15.955671759845524,ANXA2;GSTO1;CFL1,0.5304818117333373
GO_Biological_Process_2021,negative regulation of extrinsic apoptotic signaling pathway,4/80,0.0322824396332456,0.2967829072203175,0,0,3.4893314366998576,11.979683862758126,LGALS3;GPX1;TNFRSF10B;BCL2L1,0.5275611152314859
GO_Biological_Process_2021,cardiac muscle cell contraction,2/19,0.0324163726868427,0.2967829072203175,0,0,7.770627714172917,26.64619464084947,GSN;SCN1B,0.5275611152314859
GO_Biological_Process_2021,regulation of insulin-like growth factor receptor signaling pathway,2/19,0.0324163726868427,0.2967829072203175,0,0,7.770627714172917,26.64619464084947,CDH3;IGFBP6,0.5275611152314859
GO_Biological_Process_2021,positive regulation of triglyceride metabolic process,2/19,0.0324163726868427,0.2967829072203175,0,0,7.770627714172917,26.64619464084947,CTDNEP1;SREBF1,0.5275611152314859
GO_Biological_Process_2021,regulation of protein binding,5/118,0.032655073709828,0.297524004911767,0,0,2.9379031048447577,10.052784751335322,CDKN1A;SLPI;STING1;DVL1;BAX,0.5264779886576392
GO_Biological_Process_2021,polyol metabolic process,3/47,0.0333631309244184,0.302513773670448,0,0,4.512396694214876,15.343519866709032,ISYNA1;PLCD3;PLCD1,0.5192548468201386
GO_Biological_Process_2021,cell-cell junction organization,4/82,0.0348931414102437,0.3099985822546122,0,0,3.3995148995148994,11.40695322926778,CDH3;ANG;NECTIN4;CLDN1,0.5086402923605874
GO_Biological_Process_2021,cellular response to interleukin-12,3/48,0.0352040940201641,0.3099985822546122,0,0,4.411896745230078,14.764822304370576,ANXA2;GSTO1;CFL1,0.5086402923605874
GO_Biological_Process_2021,inositol phosphate metabolic process,3/48,0.0352040940201641,0.3099985822546122,0,0,4.411896745230078,14.764822304370576,ISYNA1;PLCD3;PLCD1,0.5086402923605874
GO_Biological_Process_2021,substrate adhesion-dependent cell spreading,3/48,0.0352040940201641,0.3099985822546122,0,0,4.411896745230078,14.764822304370576,LAMB3;MICALL2;EPHB3,0.5086402923605874
GO_Biological_Process_2021,endoplasmic reticulum calcium ion homeostasis,2/20,0.0356679174704405,0.3099985822546122,0,0,7.33855331841909,24.463094379361685,BAX;KCTD17,0.5086402923605874
GO_Biological_Process_2021,regulation of smooth muscle cell migration,2/20,0.0356679174704405,0.3099985822546122,0,0,7.33855331841909,24.463094379361685,PLAU;S100A11,0.5086402923605874
GO_Biological_Process_2021,mesoderm formation,2/20,0.0356679174704405,0.3099985822546122,0,0,7.33855331841909,24.463094379361685,ITGA3;ITGB4,0.5086402923605874
GO_Biological_Process_2021,positive regulation of epidermal cell differentiation,2/20,0.0356679174704405,0.3099985822546122,0,0,7.33855331841909,24.463094379361685,SULT2B1;SFN,0.5086402923605874
GO_Biological_Process_2021,positive regulation of epithelial cell differentiation,2/20,0.0356679174704405,0.3099985822546122,0,0,7.33855331841909,24.463094379361685,SULT2B1;SFN,0.5086402923605874
GO_Biological_Process_2021,long-chain fatty acid metabolic process,4/83,0.0362431223412417,0.3135528841081738,0,0,3.3563120082107423,11.134584030934215,GPX1;GPX4;ALOX5;ALOX15B,0.5036892001620982
GO_Biological_Process_2021,adherens junction organization,3/49,0.0370965036643864,0.3194703466257206,0,0,4.31576635924462,14.217138038937916,CDH3;ANG;NECTIN4,0.49556944703448674
GO_Biological_Process_2021,regulation of cytokinesis,4/84,0.0376229123357535,0.3225309666601421,0,0,3.314189189189189,10.871011299723216,PLK3;ZFYVE19;GIPC1;BCL2L1,0.49142858179153526
GO_Biological_Process_2021,negative regulation of canonical Wnt signaling pathway,6/165,0.0384614896585036,0.3239927868136765,0,0,2.508150429983314,8.171799415306916,PSMD4;MDK;DVL1;IGFBP6;LZTS2;PSMB8,0.48946465856464927
