sample,grp,celltype,PHLDA3,p53
ATC11,ATC,T cell,0.0,0.0811653075745587
ATC11,ATC,T cell,0.0,0.12175310159797702
ATC11,ATC,Myeloid cell,0.0,0.18880759112271608
ATC11,ATC,B cell,0.8330787246541412,0.4523010619582127
ATC11,ATC,Myeloid cell,0.0,0.1263935848295777
ATC11,ATC,T cell,0.0,0.41674619849458266
ATC11,ATC,T cell,0.0,0.3189140142993174
ATC11,ATC,Myeloid cell,0.0,0.07881148833609783
ATC11,ATC,Malignant cell,0.7325507105893954,0.2673647578745055
ATC11,ATC,Myeloid cell,0.0,0.15551314798459293
ATC11,ATC,Myeloid cell,0.0,0.30032862113272885
ATC11,ATC,T cell,0.0,0.08229934524754604
ATC11,ATC,Malignant cell,0.7882664998554566,0.2969343527741202
ATC11,ATC,T cell,0.0,0.22637734346611083
ATC11,ATC,T cell,0.0,0.060724636646582404
ATC11,ATC,T cell,0.0,0.18710733825969572
ATC11,ATC,Myeloid cell,0.0,0.11167267174326609
ATC11,ATC,NK cell,0.0,0.14519237235862475
ATC11,ATC,Myeloid cell,0.0,0.16609146138044786
ATC11,ATC,Malignant cell,0.5790511119842556,0.4333360555620161
ATC11,ATC,Myeloid cell,0.0,0.1612732114308875
ATC11,ATC,T cell,0.0,0.48544337798662807
ATC11,ATC,T cell,0.715097706810157,0.22094507550657896
ATC11,ATC,T cell,0.0,0.20915192195135793
ATC11,ATC,T cell,0.0,0.3493694011241898
ATC11,ATC,Myeloid cell,0.0,0.1290285266525082
ATC11,ATC,Malignant cell,1.1452662502158433,0.2583802397023278
ATC11,ATC,T cell,0.0,0.07212856162002443
ATC11,ATC,T cell,0.0,0.28278434423981086
ATC11,ATC,T cell,0.0,0.0875415493917287
ATC11,ATC,T cell,0.0,0.13598759827696116
ATC11,ATC,Myeloid cell,0.0,0.1255456515260355
ATC11,ATC,T cell,0.0,0.2654083238849052
ATC11,ATC,T cell,0.0,0.19626413993991776
ATC11,ATC,Myeloid cell,0.0,0.06190679190199544
ATC11,ATC,Myeloid cell,0.0,0.11469493948841933
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,Malignant cell,0.7886101187444554,0.28422660788971993
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,NK cell,0.0,0.2967870302444702
ATC11,ATC,T cell,1.9406146122525059,0.5114075306650928
ATC11,ATC,T cell,0.0,0.08179235987341411
ATC11,ATC,T cell,0.0,0.1942297561746423
ATC11,ATC,T cell,0.0,0.0959812795818952
ATC11,ATC,Myeloid cell,0.0,0.15017078863704833
ATC11,ATC,Myeloid cell,0.0,0.11767082190537886
ATC11,ATC,T cell,0.0,0.14702697191271585
ATC11,ATC,T cell,0.0,0.19660371321732534
ATC11,ATC,T cell,0.0,0.0942855605307615
ATC11,ATC,T cell,0.0,0.07808749006661238
ATC11,ATC,T cell,0.0,0.24605285322288756
ATC11,ATC,T cell,0.0,0.16933097166947497
ATC11,ATC,T cell,0.0,0.5511889323503837
ATC11,ATC,T cell,0.0,0.07215008122109372
ATC11,ATC,T cell,0.0,0.5283003092449756
ATC11,ATC,T cell,0.0,0.1200339969912431
ATC11,ATC,T cell,0.0,0.18388281065300832
ATC11,ATC,Myeloid cell,0.0,0.1038775311714702
ATC11,ATC,T cell,0.0,0.07421752595146762
ATC11,ATC,Myeloid cell,0.0,0.0
ATC11,ATC,NK cell,0.0,0.14114231132520982
ATC11,ATC,T cell,0.0,0.3340213929970186
ATC11,ATC,Malignant cell,0.0,0.15324799566918854
ATC11,ATC,T cell,0.0,0.44592638414419283
ATC11,ATC,T cell,0.0,0.1728240357786613
ATC11,ATC,Malignant cell,0.4685159397862559,0.22136477107307873
ATC11,ATC,Myeloid cell,0.0,0.4040996751698007
ATC11,ATC,T cell,0.0,0.36249487248469614
ATC11,ATC,Myeloid cell,0.0,0.1975928280757952
ATC11,ATC,T cell,0.0,0.24645742528379577
ATC11,ATC,Myeloid cell,0.0,0.12383558444829333
ATC11,ATC,NK cell,0.0,0.22619413403463565
ATC11,ATC,T cell,0.0,0.1353548800387876
ATC11,ATC,Myeloid cell,0.0,0.20889310840735828
ATC11,ATC,T cell,0.0,0.16248258943917704
ATC11,ATC,Myeloid cell,0.0,0.2765563668775211
ATC11,ATC,Myeloid cell,0.0,0.09074491787986681
ATC11,ATC,T cell,0.0,0.24813833921056425
ATC11,ATC,T cell,0.0,0.43551748255526646
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,T cell,0.0,0.2914204196963419
ATC11,ATC,T cell,0.0,0.21746556324926275
ATC11,ATC,T cell,0.0,0.3075119564760151
ATC11,ATC,T cell,0.0,0.11337805299393179
ATC11,ATC,T cell,0.0,0.3485296212436475
ATC11,ATC,T cell,0.0,0.08279898413991346
ATC11,ATC,T cell,0.0,0.2020560927803691
ATC11,ATC,Myeloid cell,0.0,0.09195102963677283
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,NK cell,0.0,0.0
ATC11,ATC,Malignant cell,0.0,0.21905448445929354
ATC11,ATC,T cell,0.0,0.24925814158191806
ATC11,ATC,Myeloid cell,0.0,0.07307837665882372
ATC11,ATC,NK cell,0.0,0.0
ATC11,ATC,NK cell,0.0,0.12140145543572373
ATC11,ATC,T cell,0.0,0.2350008068153832
ATC11,ATC,T cell,0.7695286795181605,0.4280320338749757
ATC11,ATC,Myeloid cell,0.0,0.0
ATC11,ATC,T cell,1.736855661787214,0.19298396242080154
ATC11,ATC,Myeloid cell,0.0,0.15517328354833249
ATC11,ATC,T cell,1.4414564126099005,0.5634977272123375
ATC11,ATC,T cell,0.0,0.12400586098192361
ATC11,ATC,T cell,0.0,0.26699598024204424
ATC11,ATC,T cell,0.0,0.23323251112866433
ATC11,ATC,T cell,0.0,0.18015792431530694
ATC11,ATC,T cell,0.0,0.29746644408830886
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,Myeloid cell,0.0,0.09206536162594417
ATC11,ATC,NK cell,0.0,0.19961307210736443
ATC11,ATC,T cell,0.0,0.09931138411227265
ATC11,ATC,NK cell,0.0,0.11620099048601856
ATC11,ATC,Myeloid cell,0.0,0.24156200093324032
ATC11,ATC,T cell,0.0,0.12864466626994925
ATC11,ATC,Myeloid cell,0.0,0.051297970692902296
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,T cell,0.0,0.2414441488199816
ATC11,ATC,T cell,0.0,0.4983279961782525
ATC11,ATC,T cell,0.0,0.1811668770914265
ATC11,ATC,Myeloid cell,0.0,0.11859477898874153
ATC11,ATC,T cell,0.0,0.16311655752302986
ATC11,ATC,T cell,0.0,0.166073184406297
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,Myeloid cell,0.0,0.28967138395639364
ATC11,ATC,Myeloid cell,0.0,0.19251310987711454
ATC11,ATC,T cell,0.0,0.11167267174326609
ATC11,ATC,T cell,0.0,0.4498383232665162
ATC11,ATC,T cell,0.0,0.1621050122417438
ATC11,ATC,T cell,0.0,0.18678522328281055
ATC11,ATC,Myeloid cell,0.0,0.11593915201787845
ATC11,ATC,T cell,1.5209427977157077,0.2534904662859513
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,T cell,0.0,0.23584288981388404
ATC11,ATC,T cell,0.0,0.26686414550399024
ATC11,ATC,T cell,0.0,0.4033700297800129
ATC11,ATC,T cell,0.0,0.0937232495483883
ATC11,ATC,T cell,0.0,0.19537020494585297
ATC11,ATC,T cell,0.0,0.2743463265346819
ATC11,ATC,T cell,0.0,0.13222903321522
ATC11,ATC,T cell,0.0,0.17449272117252734
ATC11,ATC,T cell,0.0,0.1926794450527837
ATC11,ATC,T cell,0.6160737161398144,0.2073683623937124
ATC11,ATC,Myeloid cell,0.0,0.15757039864775135
ATC11,ATC,Malignant cell,0.0,0.25896572092894937
ATC11,ATC,T cell,0.0,0.1325126409127385
ATC11,ATC,Myeloid cell,0.0,0.21597752957675317
ATC11,ATC,T cell,0.0,0.31070804187536644
ATC11,ATC,T cell,0.0,0.05762591105040767
ATC11,ATC,Myeloid cell,0.0,0.10150250897262085
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,T cell,0.0,0.5352814717412057
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,T cell,0.0,0.10175528532504201
ATC11,ATC,T cell,0.0,0.06664530549761001
ATC11,ATC,T cell,0.0,0.17463537510672547
ATC11,ATC,T cell,0.0,0.14025651496620528
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,Myeloid cell,0.0,0.18061753258916774
ATC11,ATC,T cell,0.0,0.34565290565670875
ATC11,ATC,T cell,0.0,0.3300171563222565
ATC11,ATC,T cell,0.0,0.06661186547344683
ATC11,ATC,Myeloid cell,0.0,0.07770251900809329
ATC11,ATC,T cell,0.0,0.179387165478089
ATC11,ATC,T cell,0.0,0.43189587971535803
ATC11,ATC,Myeloid cell,0.0,0.293189543988982
ATC11,ATC,T cell,0.0,0.12840141835358093
ATC11,ATC,T cell,1.512474146148774,0.6619647901093755
ATC11,ATC,T cell,0.0,0.08095410563566287
ATC11,ATC,T cell,1.5068445127535721,0.6128370665773496
ATC11,ATC,T cell,0.0,0.09665296064499106
ATC11,ATC,Myeloid cell,0.0,0.31527407993633766
ATC11,ATC,T cell,0.0,0.3822194766299025
ATC11,ATC,T cell,0.0,0.19328441591495835
ATC11,ATC,T cell,0.0,0.24889061183986527
ATC11,ATC,Myeloid cell,0.0,0.06374183172631637
ATC11,ATC,T cell,0.0,0.2443585355758662
ATC11,ATC,T cell,0.0,0.4024141075476827
ATC11,ATC,T cell,0.0,0.16721483643271665
ATC11,ATC,T cell,0.0,0.2277989113267972
ATC11,ATC,Myeloid cell,0.16588196649501974,0.3619024654542479
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,T cell,0.0,0.2602101366024557
ATC11,ATC,T cell,0.0,0.2902970518667913
ATC11,ATC,T cell,0.0,0.2888714374675143
ATC11,ATC,T cell,0.0,0.1544931955334169
ATC11,ATC,T cell,0.0,0.33092517981571934
ATC11,ATC,NK cell,0.0,0.0885174946954797
ATC11,ATC,T cell,0.0,0.32948714284860725
ATC11,ATC,T cell,0.0,0.23730590960146772
ATC11,ATC,T cell,0.0,0.1499213487515062
ATC11,ATC,Myeloid cell,0.0,0.21697517000561045
ATC11,ATC,T cell,0.0,0.2306549845531978
ATC11,ATC,Myeloid cell,0.0,0.39723234341921426
ATC11,ATC,T cell,1.0782354080794134,0.5700044148482442
ATC11,ATC,T cell,0.0,0.2617497137546024
ATC11,ATC,T cell,0.0,0.14382833025977668
ATC11,ATC,T cell,0.0,0.20522840987403143
ATC11,ATC,T cell,0.0,0.25038776896838777
ATC11,ATC,Malignant cell,0.0,0.29922531285571485
ATC11,ATC,T cell,0.0,0.37478312700412275
ATC11,ATC,T cell,0.0,0.11654266314284986
ATC11,ATC,T cell,0.0,0.16474572719960212
ATC11,ATC,T cell,0.0,0.23412461072832993
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,T cell,0.0,0.2807871341527599
ATC11,ATC,Myeloid cell,0.0,0.15274268373149402
ATC11,ATC,T cell,0.0,0.08482441049396501
ATC11,ATC,Malignant cell,0.0,0.13543341703724845
ATC11,ATC,T cell,0.0,0.1326974397986585
ATC11,ATC,T cell,0.0,0.297625778069034
ATC11,ATC,T cell,0.0,0.2447224198219068
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,NK cell,0.0,0.16634191046145805
ATC11,ATC,T cell,0.0,0.3337835491536903
ATC11,ATC,Myeloid cell,0.0,0.23504395777547138
ATC11,ATC,T cell,0.0,0.2545124675681262
ATC11,ATC,T cell,0.0,0.13925898214084925
ATC11,ATC,T cell,0.0,0.18789416706208512
ATC11,ATC,T cell,0.0,0.0846524414992734
ATC11,ATC,T cell,0.0,0.18443470312214258
ATC11,ATC,T cell,0.0,0.16827688250466355
ATC11,ATC,T cell,2.2866318113771054,0.3360986353510118
ATC11,ATC,T cell,0.0,0.14704944083842555
ATC11,ATC,Myeloid cell,0.0,0.30726408951544015
ATC11,ATC,NK cell,0.0,0.06250149183415324
ATC11,ATC,T cell,0.0,0.19752978189961057
ATC11,ATC,T cell,0.0,0.3552546377563414
ATC11,ATC,Myeloid cell,0.0,0.23272076061138647
ATC11,ATC,T cell,1.4501391037898193,0.42009978030098366
ATC11,ATC,Malignant cell,0.6105628186012183,0.15658887859827614
ATC11,ATC,T cell,0.0,0.40795395314500077
ATC11,ATC,Myeloid cell,0.5121893332665988,0.1040902285851672
ATC11,ATC,Myeloid cell,0.0,0.07162172166804176
ATC11,ATC,T cell,0.0,0.0783336022717944
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,NK cell,0.0,0.2621912198260328
ATC11,ATC,Myeloid cell,0.0,0.053078499688566455
ATC11,ATC,T cell,0.0,0.19723081226028988
ATC11,ATC,T cell,0.0,0.10647201465827888
ATC11,ATC,Myeloid cell,0.0,0.0
ATC11,ATC,T cell,0.0,0.07489027963258146
ATC11,ATC,T cell,0.0,0.5312166669447504
ATC11,ATC,T cell,0.0,0.2819582783643671
ATC11,ATC,T cell,0.0,0.1264650190844388
ATC11,ATC,T cell,2.1326015854172247,0.4447431512627045
ATC11,ATC,Myeloid cell,0.4644829497802488,0.16412684388320337
ATC11,ATC,T cell,1.3723578864828572,0.3708480254076858
ATC11,ATC,Myeloid cell,0.49743395680198815,0.08742367331772387
ATC11,ATC,Malignant cell,0.3927491065258755,0.22941164541325484
ATC11,ATC,T cell,0.0,0.31562630412388315
ATC11,ATC,T cell,0.0,0.35485733056984664
ATC11,ATC,Myeloid cell,0.0,0.18495326893747555
ATC11,ATC,T cell,0.0,0.1967990602541257
ATC11,ATC,T cell,0.0,0.1453935442630124
ATC11,ATC,T cell,0.0,0.08733333140543119
ATC11,ATC,T cell,0.0,0.26425459132064755
ATC11,ATC,T cell,0.0,0.14195473734033703
ATC11,ATC,T cell,0.0,0.1620487262319003
ATC11,ATC,T cell,0.0,0.1469077223879284
ATC11,ATC,Myeloid cell,0.0,0.1417067078866771
ATC11,ATC,Myeloid cell,0.0,0.07072945951776677
ATC11,ATC,Malignant cell,0.0,0.17422171838904918
ATC11,ATC,Myeloid cell,0.0,0.23609851924068442
ATC11,ATC,Malignant cell,0.0,0.09919648187721034
ATC11,ATC,T cell,0.0,0.23748921283017563
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,T cell,0.0,0.36780761865246836
ATC11,ATC,Myeloid cell,0.0,0.13799297365535126
ATC11,ATC,Myeloid cell,0.0,0.27759509838102453
ATC11,ATC,T cell,0.0,0.26779669664509953
ATC11,ATC,T cell,0.0,0.07002750067351221
ATC11,ATC,T cell,0.0,0.21693583445971978
ATC11,ATC,T cell,0.0,0.16027139686923508
ATC11,ATC,T cell,0.0,0.1400937167136332
ATC11,ATC,Myeloid cell,0.0,0.1117101326998709
ATC11,ATC,T cell,0.0,0.5417954794377461
ATC11,ATC,T cell,0.0,0.1236152308530306
ATC11,ATC,Myeloid cell,0.0,0.14917076665828466
ATC11,ATC,T cell,0.0,0.09000457310086768
ATC11,ATC,B cell,0.0,0.0
ATC11,ATC,T cell,0.0,0.23990324563293275
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,T cell,0.0,0.286543163218018
ATC11,ATC,Myeloid cell,0.0,0.16492445163160926
ATC11,ATC,Myeloid cell,0.0,0.12153887251764108
ATC11,ATC,Myeloid cell,0.0,0.07285762397341645
ATC11,ATC,Malignant cell,0.0,0.055343507106582986
ATC11,ATC,T cell,0.0,0.1305031274073937
ATC11,ATC,T cell,0.0,0.25775628807824064
ATC11,ATC,T cell,0.0,0.19795447261414095
ATC11,ATC,T cell,0.0,0.3935571723063938
ATC11,ATC,T cell,0.0,0.15163485600562507
ATC11,ATC,T cell,0.0,0.12167471676378654
ATC11,ATC,T cell,0.0,0.3748152727836034
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,Myeloid cell,0.0,0.18759473869256926
ATC11,ATC,T cell,0.0,0.33809932751298327
ATC11,ATC,T cell,0.0,0.08246021486583106
ATC11,ATC,Myeloid cell,0.7035573291615899,0.11725955486026497
ATC11,ATC,T cell,0.0,0.08254827442837072
ATC11,ATC,T cell,0.0,0.17943335690476492
ATC11,ATC,T cell,0.0,0.4022698393506685
ATC11,ATC,T cell,0.0,0.3238680240250946
ATC11,ATC,Malignant cell,0.0,0.09308938094815761
ATC11,ATC,Myeloid cell,0.0,0.0
ATC11,ATC,Myeloid cell,0.0,0.17438040700871277
ATC11,ATC,T cell,0.0,0.3099580343368764
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,T cell,0.0,0.2574244988522221
ATC11,ATC,Myeloid cell,0.0,0.28819074936539224
ATC11,ATC,Myeloid cell,0.429831975422346,0.6088030130575294
ATC11,ATC,Myeloid cell,0.0,0.15488074382466183
ATC11,ATC,Myeloid cell,0.0,0.33172028462588293
ATC11,ATC,Malignant cell,0.8482131922588919,0.21761176980477404
ATC11,ATC,T cell,0.0,0.16594961325517513
ATC11,ATC,Myeloid cell,0.0,0.09972342635806208
ATC11,ATC,T cell,1.4496396559689362,0.08053553644271867
ATC11,ATC,T cell,0.0,0.1723311343425843
ATC11,ATC,Malignant cell,0.868493296532109,0.33419563094290045
ATC11,ATC,Myeloid cell,0.0,0.13884645410902355
ATC11,ATC,T cell,0.0,0.15161074868328042
ATC11,ATC,Myeloid cell,0.0,0.28985461106653865
ATC11,ATC,T cell,0.0,0.10940221655331626
ATC11,ATC,Myeloid cell,0.0,0.11079873901708348
ATC11,ATC,Myeloid cell,0.0,0.1267065224717781
ATC11,ATC,T cell,0.0,0.27756123951641276
ATC11,ATC,T cell,0.0,0.32186068342944285
ATC11,ATC,T cell,0.0,0.08179235987341411
ATC11,ATC,T cell,0.0,0.11642090395494467
ATC11,ATC,Myeloid cell,0.0,0.1601957194787421
ATC11,ATC,T cell,0.0,0.20615339264264637
ATC11,ATC,T cell,0.0,0.1961171387269811
ATC11,ATC,T cell,0.0,0.4608749574747407
ATC11,ATC,T cell,0.0,0.12406558761367302
ATC11,ATC,Myeloid cell,0.0,0.05651304052204088
ATC11,ATC,T cell,0.0,0.2076737987812651
ATC11,ATC,NK cell,0.0,0.1887413309450104
ATC11,ATC,T cell,0.0,0.28040489832268833
ATC11,ATC,T cell,0.0,0.18030838843461788
ATC11,ATC,T cell,0.0,0.13770612267765114
ATC11,ATC,T cell,0.0,0.15441652758201607
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,T cell,0.0,0.21469066956865887
ATC11,ATC,T cell,0.0,0.12234543890216935
ATC11,ATC,T cell,0.0,0.08663218547440324
ATC11,ATC,T cell,1.4023311859010323,0.5176526286851317
ATC11,ATC,Myeloid cell,1.1363917919329258,0.0
ATC11,ATC,T cell,0.0,0.49283534808672386
ATC11,ATC,NK cell,0.0,0.1015600271065609
ATC11,ATC,T cell,0.0,0.13310189234580372
ATC11,ATC,T cell,0.0,0.0873561693969555
ATC11,ATC,T cell,0.0,0.08654166670127866
ATC11,ATC,NK cell,0.0,0.3309298717234787
ATC11,ATC,Malignant cell,0.28891234741017596,0.1525988650061191
ATC11,ATC,Myeloid cell,0.0,0.12715554955006964
ATC11,ATC,Myeloid cell,0.0,0.23156720291947794
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,T cell,0.0,0.387087796210807
ATC11,ATC,T cell,0.0,0.12815436961095103
ATC11,ATC,T cell,0.0,0.10881690210107262
ATC11,ATC,T cell,0.0,0.39340070121753346
ATC11,ATC,T cell,0.0,0.3026442940660833
ATC11,ATC,T cell,0.0,0.25256014146890327
ATC11,ATC,Myeloid cell,0.0,0.25957477706966947
ATC11,ATC,Malignant cell,0.594404679921028,0.4027393549281833
ATC11,ATC,Myeloid cell,0.0,0.08287465559707118
ATC11,ATC,T cell,0.0,0.5567908366279687
ATC11,ATC,NK cell,0.0,0.29319721646557373
ATC11,ATC,Myeloid cell,0.0,0.15430801137143643
ATC11,ATC,T cell,0.0,0.2122307790118654
ATC11,ATC,T cell,0.0,0.363150076969649
ATC11,ATC,T cell,0.0,0.08294730092720529
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,Myeloid cell,0.0,0.15442165916901318
ATC11,ATC,T cell,0.0,0.06564088291403461
ATC11,ATC,T cell,0.0,0.24027793508697817
ATC11,ATC,Myeloid cell,0.0,0.0780940413813363
ATC11,ATC,T cell,0.0,0.10764902221501935
ATC11,ATC,T cell,0.0,0.12098243824935422
ATC11,ATC,T cell,0.0,0.2569902974360534
ATC11,ATC,T cell,0.0,0.27167106181234346
ATC11,ATC,T cell,0.0,0.2268393405508113
ATC11,ATC,T cell,0.0,0.27010695102517535
ATC11,ATC,Myeloid cell,0.0,0.16146629433088128
ATC11,ATC,T cell,0.0,0.1059805306580589
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,T cell,0.0,0.1905677153992186
ATC11,ATC,T cell,0.0,0.22657825213604868
ATC11,ATC,T cell,0.0,0.23449490597937717
ATC11,ATC,T cell,0.0,0.08867399107519816
ATC11,ATC,T cell,0.0,0.1925870560269792
ATC11,ATC,T cell,0.0,0.28850617587951716
ATC11,ATC,T cell,0.0,0.14684750231898278
ATC11,ATC,Myeloid cell,0.0,0.3737177865951135
ATC11,ATC,T cell,0.0,0.0821392121547963
ATC11,ATC,T cell,0.0,0.12449016855674379
ATC11,ATC,T cell,0.0,0.14174766888647838
ATC11,ATC,Myeloid cell,0.0,0.2374937504031919
ATC11,ATC,Myeloid cell,0.0,0.10846960400663237
ATC11,ATC,Malignant cell,0.5591447664524171,0.29752212170852005
ATC11,ATC,Myeloid cell,0.0,0.23096269061792318
ATC11,ATC,T cell,0.0,0.14403333379188477
ATC11,ATC,T cell,0.0,0.08077210191522179
ATC11,ATC,T cell,0.0,0.06890151512695981
ATC11,ATC,T cell,0.0,0.2753747763584726
ATC11,ATC,T cell,0.0,0.09398329551867053
ATC11,ATC,Myeloid cell,0.0,0.2336335843830274
ATC11,ATC,Malignant cell,0.0,0.5011115835364098
ATC11,ATC,T cell,0.0,0.1556094949887628
ATC11,ATC,T cell,0.0,0.1121732191174129
ATC11,ATC,T cell,0.0,0.39430408008685053
ATC11,ATC,Malignant cell,0.8388296752225732,0.3609953214452279
ATC11,ATC,T cell,0.0,0.5001399751766944
ATC11,ATC,Myeloid cell,0.0,0.11581779715363671
ATC11,ATC,Myeloid cell,0.0,0.18598556712570807
ATC11,ATC,T cell,0.0,0.39267061305115303
ATC11,ATC,T cell,0.0,0.41569752991689324
ATC11,ATC,T cell,0.0,0.7175243939407823
ATC11,ATC,NK cell,0.0,0.07527933989673115
ATC11,ATC,T cell,0.0,0.40392934198012476
ATC11,ATC,T cell,0.0,0.1756598190488434
ATC11,ATC,NK cell,0.0,0.09011107410340638
ATC11,ATC,Myeloid cell,0.0,0.21691443966732607
ATC11,ATC,Malignant cell,0.7212343771767209,0.3205486120785426
ATC11,ATC,T cell,0.0,0.23764447865599328
ATC11,ATC,T cell,0.7232497879678568,0.18379446693646137
ATC11,ATC,T cell,0.0,0.25439143441239614
ATC11,ATC,T cell,0.0,0.17161889536568786
ATC11,ATC,T cell,0.0,0.38293223870781135
ATC11,ATC,T cell,0.0,0.07002750067351221
ATC11,ATC,Malignant cell,0.423729819404957,0.21556306911253545
ATC11,ATC,Myeloid cell,0.0,0.1739867471680465
ATC11,ATC,T cell,0.0,0.2500465738339252
ATC11,ATC,T cell,0.0,0.13052101466865723
ATC11,ATC,Myeloid cell,0.0,0.22169365091532056
ATC11,ATC,T cell,0.0,0.28063083583819237
ATC11,ATC,T cell,0.0,0.42571382497206267
ATC11,ATC,NK cell,0.0,0.19362506333923504
ATC11,ATC,Myeloid cell,0.0,0.08978509309282484
ATC11,ATC,T cell,0.0,0.06595579410067759
ATC11,ATC,Malignant cell,0.8754774874468697,0.5338844945172824
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,T cell,0.8547572816910757,0.4030934263333592
ATC11,ATC,T cell,0.0,0.19604179704353697
ATC11,ATC,T cell,0.0,0.077321914953608
ATC11,ATC,T cell,0.0,0.29750745550082935
ATC11,ATC,Malignant cell,0.8694847411171487,0.3454550914930347
ATC11,ATC,B cell,0.0,0.04025352093296246
ATC11,ATC,Myeloid cell,0.0,0.09592305868352778
ATC11,ATC,T cell,0.0,0.250822254649075
ATC11,ATC,T cell,0.0,0.13366175166181568
ATC11,ATC,T cell,0.0,0.18556125571427962
ATC11,ATC,T cell,0.0,0.2984228760454306
ATC11,ATC,T cell,0.0,0.2778928740656371
ATC11,ATC,T cell,0.0,0.11912566560852705
ATC11,ATC,T cell,0.0,0.25309441410730066
ATC11,ATC,T cell,0.0,0.13722252283066175
ATC11,ATC,Myeloid cell,0.0,0.12673820062886132
ATC11,ATC,T cell,0.0,0.17598626961987218
ATC11,ATC,Myeloid cell,0.0,0.07325094474532429
ATC11,ATC,T cell,0.0,0.27874357428774116
ATC11,ATC,T cell,0.0,0.31830205219720065
ATC11,ATC,Myeloid cell,0.0,0.3233301456154493
ATC11,ATC,Myeloid cell,0.0,0.1736270029625716
ATC11,ATC,NK cell,0.0,0.10105194747816776
ATC11,ATC,Myeloid cell,0.0,0.19610045984686642
ATC11,ATC,T cell,0.0,0.19750338875565987
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,Myeloid cell,0.0,0.18588832160405544
ATC11,ATC,T cell,0.0,0.37758508767273863
ATC11,ATC,Myeloid cell,0.0,0.14355116370342078
ATC11,ATC,T cell,1.3429837787173604,0.17995778343139862
ATC11,ATC,T cell,0.0,0.22268230205628217
ATC11,ATC,T cell,0.0,0.28851653589319454
ATC11,ATC,T cell,0.0,0.2507669904137326
ATC11,ATC,T cell,0.0,0.13852494636645296
ATC11,ATC,T cell,0.0,0.2868078501904151
ATC11,ATC,Myeloid cell,0.0,0.19770736512189352
ATC11,ATC,Myeloid cell,0.0,0.18254833774602197
ATC11,ATC,T cell,0.0,0.07645036143107385
ATC11,ATC,T cell,0.0,0.09544989540224896
ATC11,ATC,T cell,0.0,0.34487913427455824
ATC11,ATC,T cell,0.0,0.3390129937430808
ATC11,ATC,T cell,0.0,0.0
ATC11,ATC,T cell,0.0,0.05540374434549181
ATC11,ATC,T cell,0.0,0.3591746277698313
ATC11,ATC,Myeloid cell,0.0,0.32892194590886953
ATC11,ATC,T cell,0.0,0.13292117391080455
ATC11,ATC,Myeloid cell,0.0,0.11896001843805545
ATC11,ATC,Myeloid cell,0.0,0.36844625395716485
ATC11,ATC,T cell,0.0,0.055980028359021286
ATC11,ATC,T cell,0.0,0.08394215973848251
ATC11,ATC,T cell,0.0,0.4809786767510132
ATC11,ATC,NK cell,0.0,0.14852465162816772
ATC11,ATC,T cell,0.0,0.2846535638464707
ATC11,ATC,T cell,0.0,0.20341589565320758
ATC11,ATC,Myeloid cell,0.0,0.17184501277686315
ATC11,ATC,T cell,0.0,0.17198128220560008
ATC11,ATC,T cell,1.3509858707841944,0.07505477059912191
ATC11,ATC,T cell,0.0,0.19014197778119676
ATC11,ATC,T cell,0.0,0.08056328354387884
ATC11,ATC,T cell,1.4496396559689362,0.08053553644271867
ATC11,ATC,T cell,0.0,0.12604273812723998
ATC11,ATC,T cell,0.0,0.2396706462183017
ATC11,ATC,T cell,0.0,0.3073730220817579
ATC11,ATC,T cell,0.0,0.39261833141756664
ATC11,ATC,T cell,0.0,0.38449802110453213
ATC11,ATC,T cell,0.0,0.2851678330943266
ATC11,ATC,T cell,0.0,0.12099696724931548
ATC11,ATC,T cell,0.0,0.23091165464517008
ATC11,ATC,Myeloid cell,0.0,0.16126454823857514
ATC11,ATC,T cell,0.0,0.222997587688489
ATC11,ATC,T cell,0.0,0.24049814426783167
ATC11,ATC,Malignant cell,0.0,0.07581484997725896
